Buy Ts,Revenue,Uid
2017-11-21 11:05:00,0.27,10776200417206204415
2017-11-21 11:13:00,10.08,4803451221677926560
2017-11-21 11:20:00,2.69,13119495052908921524
2017-11-21 11:25:00,1.53,6956032250128079495
2017-11-21 11:26:00,2.93,16289656158464432882
2017-11-21 11:31:00,7.64,484275825079452766
2017-11-21 11:31:00,1.22,14935955923592704326
2017-11-21 11:43:00,4.28,12851959993390684743
2017-11-21 11:46:00,5.87,8640776080246063029
2017-11-21 11:52:00,1.65,11303206979823588976
2017-11-21 11:53:00,1.83,7017258868617430307
2017-11-21 11:57:00,0.49,17679235454219883980
2017-11-21 12:07:00,17.11,4454593371572596663
2017-11-21 12:54:00,4.28,14709395983323789039
2017-11-21 13:09:00,2.14,5878372917722347185
2017-11-21 13:18:00,9.17,5979868369688278750
2017-11-21 13:23:00,3.67,12325240210622637374
2017-11-21 15:26:00,7.09,12854880889719492344
2017-11-21 15:29:00,3.97,16957399391891138183
2017-11-21 15:36:00,3.89,18043897847555691255
2017-11-21 15:37:00,8.55,6968536288522969695
2017-11-21 15:40:00,1.34,18017729133396978363
2017-11-21 15:45:00,3.05,5449294094733180600
2017-11-21 15:52:00,3.67,16771471119418860647
2017-11-21 16:07:00,11.0,11802944062690236366
2017-11-21 16:10:00,6.11,8166954770650514828
2017-11-21 16:11:00,2.99,3785792653958982105
2017-11-21 16:12:00,0.92,9952410608049761025
2017-11-21 16:13:00,3.05,9682731568684025500
2017-11-21 16:15:00,3.05,6329313119719597224
2017-11-21 16:16:00,3.05,17135791498111527886
2017-11-21 16:16:00,0.92,16316049866492439011
2017-11-21 16:31:00,1.1,15434393995422425783
2017-11-21 16:31:00,3.3,4552686180306462395
2017-11-21 16:33:00,2.78,600961972422103597
2017-11-21 16:35:00,3.05,14455166776847096321
2017-11-21 16:41:00,3.67,17360921867642809741
2017-11-21 16:42:00,3.05,5568143635602754443
2017-11-21 16:46:00,3.05,3178231342490194851
2017-11-21 16:56:00,3.05,13791797061517712680
2017-11-21 17:05:00,0.49,11702326989569547690
2017-11-21 17:11:00,1.83,12955643506830892766
2017-11-21 17:20:00,1.47,9153016430277143131
2017-11-21 17:25:00,17.11,12166796645109328586
2017-11-21 17:28:00,2.81,5483861566648894131
2017-11-21 17:36:00,5.5,12755164789085665429
2017-11-21 17:43:00,3.05,4700949266643887694
2017-11-21 17:45:00,3.05,9055364937722385780
2017-11-21 17:48:00,1.05,4713105687206044522
2017-11-21 17:53:00,8.19,13888745432979765063
2017-11-21 17:56:00,0.61,8651037793700170930
2017-11-21 18:01:00,1.22,7792538913171390527
2017-11-21 18:05:00,1.83,15932364178635550410
2017-11-21 18:14:00,5.62,5483861566648894131
2017-11-21 18:16:00,3.67,10390075248401938314
2017-11-21 18:22:00,4.89,18157775561495019694
2017-11-21 18:23:00,4.89,14938423803289357981
2017-11-21 18:25:00,3.91,9786310651350963028
2017-11-21 18:34:00,0.49,11591191301350824070
2017-11-21 18:40:00,1.95,16586127415709942288
2017-11-21 18:41:00,1.04,14938423803289357981
2017-11-21 19:02:00,2.57,17229196718461275796
2017-11-21 19:06:00,0.73,10780884444660069286
2017-11-21 19:11:00,0.55,1761080404588920525
2017-11-21 19:18:00,0.98,1070308468858785270
2017-11-21 19:19:00,2.08,11920452646463905188
2017-11-21 19:26:00,4.64,10470080972522027919
2017-11-21 19:35:00,8.25,6434327720966515448
2017-11-21 19:38:00,36.67,5101261381665713092
2017-11-21 19:49:00,4.28,159798628623120951
2017-11-21 19:52:00,9.78,12310967983923887427
2017-11-21 19:56:00,2.93,13547898484893020967
2017-11-21 20:13:00,0.61,8651037793700170930
2017-11-21 20:19:00,3.05,17706710276313857703
2017-11-21 20:24:00,3.05,1256383229522249585
2017-11-21 20:36:00,8.89,17305670509632598980
2017-11-21 20:38:00,1.59,17911866480186052202
2017-11-21 20:40:00,12.1,3304972421164383631
2017-11-21 20:44:00,1.83,992848365869589259
2017-11-21 20:55:00,1.74,17902608406847481905
2017-11-21 20:58:00,3.67,15930622431697628
2017-11-21 21:03:00,17.11,10215410777394465913
2017-11-21 21:08:00,0.27,17739763346247272201
2017-11-21 21:18:00,2.2,15574067802200127752
2017-11-21 21:19:00,0.92,7429820355328323957
2017-11-21 21:21:00,0.61,8651037793700170930
2017-11-21 21:25:00,0.24,12419023760771588003
2017-11-21 21:31:00,1.22,5767619801257712823
2017-11-21 21:42:00,5.5,12737618119868232477
2017-11-21 21:45:00,2.2,9682970840157983735
2017-11-21 21:46:00,2.44,9874324495855108571
2017-11-21 21:48:00,2.22,5432865389950412367
2017-11-21 21:52:00,6.11,11779209575605565274
2017-11-21 21:53:00,4.03,1351381451194254614
2017-11-21 22:02:00,3.67,8337979459343086042
2017-11-21 22:03:00,146.67,17736660553583784503
2017-11-21 22:05:00,2.44,10096114750706560615
2017-11-21 22:06:00,1.83,10780884444660069286
2017-11-21 22:06:00,3.36,10714097058606489700
2017-11-21 22:20:00,1.34,5658619257902477762
2017-11-21 22:24:00,7.94,9899214320577918467
2017-11-21 22:25:00,4.58,17431340693134634414
2017-11-21 22:31:00,3.67,15860685268168441414
2017-11-21 22:33:00,1.71,12301925833418422535
2017-11-21 22:33:00,2.44,9874324495855108571
2017-11-21 22:38:00,7.33,10126114148140665842
2017-11-21 22:47:00,3.67,8425220914505116738
2017-11-21 22:51:00,3.33,11931262940587377686
2017-11-21 22:54:00,1.95,15256695328933554360
2017-11-21 22:55:00,3.67,14574785195318986128
2017-11-21 23:14:00,18.33,17783287670729192608
2017-11-21 23:16:00,1.95,4963249659268034024
2017-11-21 23:29:00,4.28,5065395737855404066
2017-11-21 23:32:00,9.17,5152607903133432975
2017-11-21 23:33:00,1.95,16953195880683544481
2017-11-21 23:48:00,1.47,6193846793737914838
2017-11-21 23:52:00,9.17,373036484315157480
2017-11-22 00:11:00,2.44,8474205405773048629
2017-11-22 00:15:00,4.89,13675908403838360050
2017-11-22 00:51:00,1.1,9943221788122200368
2017-11-22 02:55:00,6.11,482306820185497066
2017-11-22 05:38:00,1.83,11595080626882946547
2017-11-22 07:42:00,1.53,661754364940602871
2017-11-22 08:00:00,0.85,16565300433135148125
2017-11-22 09:13:00,0.7,13128211139399361870
2017-11-22 09:29:00,7.33,4960280694457080421
2017-11-22 09:36:00,24.44,13915021395230912987
2017-11-22 09:54:00,0.98,3931129680467592437
2017-11-22 09:59:00,8.25,15137372780167445785
2017-11-22 10:02:00,1.53,10873794361693051486
2017-11-22 10:17:00,1.67,18227733403011624454
2017-11-22 10:26:00,0.49,17393733221015796321
2017-11-22 10:28:00,7.09,11920452646463905188
2017-11-22 10:45:00,51.33,13917100247827877905
2017-11-22 10:45:00,2.44,8489045025183185742
2017-11-22 10:59:00,0.98,13529513988269514392
2017-11-22 11:00:00,1.83,16859019185179115701
2017-11-22 11:04:00,0.33,4711764710603841716
2017-11-22 11:28:00,6.72,16502934071693115177
2017-11-22 11:36:00,0.33,4711764710603841716
2017-11-22 11:38:00,0.55,10686394363350127218
2017-11-22 11:47:00,3.05,3846652450788072397
2017-11-22 11:47:00,2.44,5620610209306848326
2017-11-22 11:49:00,7.33,4028279298752904575
2017-11-22 11:52:00,1.65,11174046171039869606
2017-11-22 11:52:00,1.22,11920452646463905188
2017-11-22 11:53:00,2.44,11680900754697023979
2017-11-22 11:54:00,7.94,10944462195093829105
2017-11-22 11:56:00,1.83,6731421022966725351
2017-11-22 11:59:00,12.83,3263486045884611639
2017-11-22 12:05:00,4.95,12735490892169587211
2017-11-22 12:05:00,0.98,17253375716078301861
2017-11-22 12:09:00,4.28,13093289070597679718
2017-11-22 12:10:00,1.59,7386265367608224548
2017-11-22 12:19:00,0.67,550775856923542174
2017-11-22 12:22:00,1.83,3644482766749211722
2017-11-22 12:23:00,2.44,11690458316014652917
2017-11-22 12:32:00,14.67,12780042542370479493
2017-11-22 12:37:00,6.72,6964122042772203081
2017-11-22 12:41:00,3.05,3659694319240394659
2017-11-22 12:52:00,2.75,1275567668770119038
2017-11-22 12:57:00,129.55,5101261381665713092
2017-11-22 12:57:00,0.85,7666130299770188026
2017-11-22 13:09:00,3.67,4435931324057795549
2017-11-22 13:20:00,0.79,7386265367608224548
2017-11-22 13:27:00,4.95,15137372780167445785
2017-11-22 13:38:00,0.73,2287511363702435410
2017-11-22 13:39:00,1.71,12685073681765533491
2017-11-22 13:45:00,5.8,10976338326447557363
2017-11-22 13:45:00,2.2,3150337402142246866
2017-11-22 13:47:00,0.73,18297965269077118600
2017-11-22 13:56:00,0.43,3644482766749211722
2017-11-22 13:57:00,1.83,4044820784481990984
2017-11-22 14:10:00,3.42,1698816789109245946
2017-11-22 14:16:00,3.67,10152328564814079759
2017-11-22 14:18:00,3.05,630275346912314423
2017-11-22 14:22:00,7.33,13600963770736118126
2017-11-22 14:30:00,1.4,4164668651495444358
2017-11-22 14:30:00,2.14,8843336282254843251
2017-11-22 14:39:00,1.83,617907885820289591
2017-11-22 14:40:00,1.11,3644482766749211722
2017-11-22 14:54:00,6.67,15036376156092675875
2017-11-22 15:01:00,0.98,10895331342512019417
2017-11-22 15:16:00,0.98,4464205667667576674
2017-11-22 15:17:00,6.42,1822885278842702042
2017-11-22 15:20:00,2.44,4318652090652269418
2017-11-22 15:27:00,2.78,17443375060920039322
2017-11-22 15:34:00,4.89,6998787129114766223
2017-11-22 15:44:00,0.37,14193828961772811444
2017-11-22 15:52:00,48.89,9514356475499725384
2017-11-22 16:05:00,1.22,1468189465692834945
2017-11-22 16:07:00,1.22,10780884444660069286
2017-11-22 16:16:00,1.17,18189197313079934392
2017-11-22 16:18:00,2.44,12901195963443634893
2017-11-22 16:27:00,2.75,8305597260330489536
2017-11-22 16:37:00,3.05,12558323742084295646
2017-11-22 16:40:00,2.75,5313125357181818995
2017-11-22 16:45:00,1.47,337277185336685609
2017-11-22 16:48:00,3.05,4912362941662177257
2017-11-22 17:14:00,0.92,1927601115134910330
2017-11-22 17:30:00,2.44,7769841246335921757
2017-11-22 17:46:00,4.89,671989011467544901
2017-11-22 17:51:00,0.61,2760988745360725434
2017-11-22 18:00:00,3.97,17959931642688902038
2017-11-22 18:12:00,1.71,6980592975159463782
2017-11-22 18:13:00,3.05,10284236683028482438
2017-11-22 18:34:00,0.73,16226062386161667980
2017-11-22 19:05:00,0.67,15137372780167445785
2017-11-22 19:13:00,5.5,10567749731112214646
2017-11-22 19:15:00,7.33,5931072794556140269
2017-11-22 19:25:00,3.67,13888745432979765063
2017-11-22 19:30:00,4.28,1506343076917305825
2017-11-22 20:02:00,3.54,5139615590553126732
2017-11-22 20:22:00,0.61,18119539643035472794
2017-11-22 20:38:00,4.28,598460376181644230
2017-11-22 21:02:00,2.14,5570526787022148116
2017-11-22 21:10:00,2.57,4714268732751192287
2017-11-22 21:14:00,9.78,7165701463538899187
2017-11-22 21:15:00,3.3,15184632272917910928
2017-11-22 21:17:00,1.47,12460222242020481647
2017-11-22 21:22:00,1.47,8935397089304863040
2017-11-22 21:22:00,0.92,4773205873219120646
2017-11-22 21:24:00,0.18,3045597387067764210
2017-11-22 21:44:00,9.17,11203005199954660734
2017-11-22 21:54:00,0.37,7960898348157991930
2017-11-22 22:00:00,4.89,1231556373698942172
2017-11-22 22:06:00,1.22,10871980970936700164
2017-11-22 22:14:00,1.82,12470630784482358550
2017-11-22 22:15:00,2.44,718461802443223839
2017-11-22 22:16:00,2.44,17183892584399443720
2017-11-22 22:16:00,4.24,10780884444660069286
2017-11-22 22:17:00,1.22,10687141362548728946
2017-11-22 22:24:00,44.0,18267208491203829058
2017-11-22 22:39:00,0.85,413966355328888411
2017-11-22 22:44:00,5.33,15966303100030874501
2017-11-22 22:45:00,3.11,2218651974001038494
2017-11-22 23:01:00,6.05,11762397289739408341
2017-11-22 23:18:00,3.05,6500548129420202073
2017-11-22 23:23:00,3.3,16449694749007985574
2017-11-22 23:26:00,17.42,11108631484349381433
2017-11-22 23:31:00,2.44,6208523404801606096
2017-11-22 23:32:00,9.17,8632810496880662367
2017-11-22 23:38:00,2.75,5846869568865860196
2017-11-22 23:50:00,1.22,769636703156965268
2017-11-23 00:03:00,3.67,13945127886797761400
2017-11-23 00:07:00,3.67,1027393415497742523
2017-11-23 00:16:00,0.61,6326928221949690309
2017-11-23 01:03:00,5.8,3263498673573423993
2017-11-23 01:18:00,1.47,6972599768698540579
2017-11-23 02:40:00,1.22,5860687005687284349
2017-11-23 02:49:00,1.47,6972599768698540579
2017-11-23 08:04:00,0.73,248975724053398482
2017-11-23 08:16:00,6.72,10268528256729919133
2017-11-23 08:19:00,12.22,15239488130214522285
2017-11-23 08:23:00,3.05,11506266376865303460
2017-11-23 08:58:00,1.47,8935397089304863040
2017-11-23 09:09:00,2.44,2518394672294334564
2017-11-23 09:16:00,1.83,3886073831737302654
2017-11-23 09:21:00,1.78,15966303100030874501
2017-11-23 09:28:00,0.7,10163886215154677867
2017-11-23 09:30:00,3.67,7062951061461224858
2017-11-23 09:40:00,24.44,15137372780167445785
2017-11-23 09:42:00,1.83,12915923449180442816
2017-11-23 09:46:00,2.08,9021324946050601302
2017-11-23 09:55:00,24.44,7540730888948422862
2017-11-23 10:01:00,1.83,12011030740786881225
2017-11-23 10:12:00,3.05,17135791498111527886
2017-11-23 11:49:00,3.67,3055289098422032454
2017-11-23 12:10:00,0.73,13190936243776531322
2017-11-23 12:10:00,0.73,15375680203494447121
2017-11-23 12:15:00,1.22,8423997807421639486
2017-11-23 12:36:00,1.71,15606754459276252517
2017-11-23 12:52:00,2.44,17533488661161775172
2017-11-23 12:56:00,0.85,13595097927165414464
2017-11-23 13:01:00,12.22,5539673724080479777
2017-11-23 13:05:00,0.85,896751770871301225
2017-11-23 13:15:00,5.5,6520641262608089256
2017-11-23 13:35:00,36.67,8539015707073391293
2017-11-23 13:44:00,2.08,18411392488921657194
2017-11-23 13:51:00,2.2,7697307506397359899
2017-11-23 14:36:00,19.55,9132792326566044524
2017-11-23 14:43:00,1.71,718997170024827631
2017-11-23 14:46:00,3.67,3723394341630923589
2017-11-23 14:47:00,2.44,9979696243432618992
2017-11-23 14:50:00,9.17,16975624508412680105
2017-11-23 14:59:00,1.71,2197392021192731752
2017-11-23 15:05:00,0.89,9715525769098783408
2017-11-23 15:08:00,2.44,18339948325641865812
2017-11-23 15:10:00,3.67,4133923581798779773
2017-11-23 15:16:00,2.69,12123228314580749982
2017-11-23 15:18:00,8.33,519541391666399429
2017-11-23 15:20:00,2.08,896751770871301225
2017-11-23 15:25:00,0.28,2093595223164321691
2017-11-23 15:29:00,2.14,18417037091353143232
2017-11-23 15:35:00,2.44,14760343171151405112
2017-11-23 15:35:00,1.78,2968686848056452494
2017-11-23 15:36:00,7.33,7877374365907599124
2017-11-23 15:41:00,0.37,10243565219028531193
2017-11-23 15:41:00,1.71,12377753180318129447
2017-11-23 15:42:00,50.0,8139022135298460750
2017-11-23 15:43:00,2.75,6579818636341263330
2017-11-23 15:45:00,3.67,14316911096464231490
2017-11-23 15:46:00,0.84,8229429781603295773
2017-11-23 15:51:00,2.81,7120628148993832025
2017-11-23 15:56:00,1.47,14982807243801083589
2017-11-23 15:59:00,4.44,9686214182698888180
2017-11-23 16:01:00,75.78,1668300487562478408
2017-11-23 16:02:00,0.61,13511794512683602659
2017-11-23 16:07:00,2.44,4919604138422876361
2017-11-23 16:07:00,4.0,14973647148619195565
2017-11-23 16:10:00,3.91,8889220015450658201
2017-11-23 16:12:00,0.85,2028758723439554307
2017-11-23 16:13:00,9.17,1210551885355602387
2017-11-23 16:23:00,9.17,8632810496880662367
2017-11-23 16:23:00,0.61,9475089746436224237
2017-11-23 16:36:00,3.97,11583134493987057122
2017-11-23 16:37:00,1.1,893394151741805362
2017-11-23 16:38:00,1.33,14775892716696858146
2017-11-23 16:40:00,2.48,10660414784405295662
2017-11-23 16:46:00,1.22,8153651482884164699
2017-11-23 16:48:00,0.61,17492082889996402540
2017-11-23 16:48:00,3.61,17959931642688902038
2017-11-23 17:13:00,0.85,3284460409631824776
2017-11-23 17:14:00,4.89,207894084561857337
2017-11-23 17:18:00,0.54,8478173496056878906
2017-11-23 17:49:00,0.85,9239361155983867608
2017-11-23 17:50:00,19.55,1668300487562478408
2017-11-23 17:53:00,2.44,5139615590553126732
2017-11-23 17:55:00,24.67,3263486045884611639
2017-11-23 17:57:00,8.8,2716861456763275846
2017-11-23 17:57:00,0.85,9239361155983867608
2017-11-23 18:05:00,37.89,9942156211941308285
2017-11-23 18:39:00,29.7,12250589167605946082
2017-11-23 18:39:00,0.85,6941737448038189076
2017-11-23 18:42:00,9.17,8632810496880662367
2017-11-23 18:47:00,1.83,11920452646463905188
2017-11-23 18:50:00,1.34,3001224965116673228
2017-11-23 18:55:00,2.38,5139615590553126732
2017-11-23 19:08:00,8.33,16720047451638905628
2017-11-23 19:14:00,35.39,18290294906336907868
2017-11-23 19:32:00,6.6,2716861456763275846
2017-11-23 19:41:00,1.22,4667703320000167421
2017-11-23 19:41:00,4.28,9995145275104921696
2017-11-23 19:44:00,8.8,947718459445032890
2017-11-23 20:00:00,1.39,7490864270393460044
2017-11-23 20:26:00,3.67,18000964905222770210
2017-11-23 20:29:00,1.53,13240424803975755334
2017-11-23 20:38:00,2.02,1024975706725419090
2017-11-23 20:51:00,3.85,17662231604104308992
2017-11-23 21:04:00,0.61,11809608851588770954
2017-11-23 21:06:00,1.83,5824533480322115217
2017-11-23 21:13:00,0.73,16840568575376900327
2017-11-23 21:15:00,1.0,4662989186148111156
2017-11-23 21:17:00,1.77,1956707734553458836
2017-11-23 21:22:00,8.55,15794291788703862994
2017-11-23 21:31:00,1.83,270254108402531577
2017-11-23 21:31:00,9.78,15291223136718777443
2017-11-23 21:45:00,2.69,12898676555624952541
2017-11-23 21:52:00,2.77,8274705075151891604
2017-11-23 21:52:00,5.5,18142585891282497039
2017-11-23 22:07:00,11.67,3850990005247353483
2017-11-23 22:07:00,3.73,13445881781419290797
2017-11-23 22:16:00,5.55,5673938514024386602
2017-11-23 22:18:00,3.05,8534902500730569994
2017-11-23 22:18:00,0.92,4582578289658310455
2017-11-23 22:37:00,0.49,10780884444660069286
2017-11-23 22:39:00,3.05,16219722514188010479
2017-11-23 22:42:00,3.05,8685735054255024110
2017-11-23 22:44:00,1.22,12758178711120085824
2017-11-23 22:46:00,2.44,9158305132741826964
2017-11-23 22:48:00,1.59,7769841246335921757
2017-11-23 23:01:00,1.83,8179780586833231773
2017-11-23 23:15:00,3.67,6218869922221759129
2017-11-23 23:29:00,4.58,16223701018092002958
2017-11-23 23:29:00,0.61,359682332001450208
2017-11-23 23:29:00,0.98,11596162870721080182
2017-11-23 23:35:00,4.58,16096452079959654478
2017-11-23 23:44:00,3.05,16377118341750580597
2017-11-23 23:45:00,1.95,10780884444660069286
2017-11-23 23:51:00,4.89,3062615364106658707
2017-11-24 00:31:00,1.83,8822012269798093358
2017-11-24 00:36:00,0.33,520969251899509611
2017-11-24 00:38:00,0.73,17586925368858269294
2017-11-24 00:41:00,8.33,519541391666399429
2017-11-24 00:44:00,0.58,505220524455361739
2017-11-24 00:45:00,2.33,7088301710504245693
2017-11-24 00:46:00,3.33,11931262940587377686
2017-11-24 00:47:00,7.33,10660667181826643412
2017-11-24 00:55:00,1.47,1768245505726110683
2017-11-24 00:55:00,1.22,13147570605017654631
2017-11-24 01:01:00,40.94,5539673724080479777
2017-11-24 01:02:00,1.69,672184307879331776
2017-11-24 01:15:00,10.33,1220843173223051302
2017-11-24 01:16:00,0.4,4871011968810924690
2017-11-24 01:18:00,0.33,519541391666399429
2017-11-24 01:29:00,2.67,2301474192219601190
2017-11-24 01:33:00,2.03,15893188231471678704
2017-11-24 01:35:00,1.75,568188498774754978
2017-11-24 01:51:00,0.84,6067747857877535621
2017-11-24 01:59:00,7.2,10283325759707920646
2017-11-24 02:07:00,0.73,4985075170098889627
2017-11-24 02:21:00,1.69,3607459672829810256
2017-11-24 03:28:00,1.53,12585110429114588370
2017-11-24 03:28:00,0.23,15893188231471678704
2017-11-24 04:01:00,0.55,14429287234153884623
2017-11-24 06:55:00,0.62,1166711976545319646
2017-11-24 07:18:00,1.64,1844393705464730016
2017-11-24 07:35:00,0.47,11709034291219452718
2017-11-24 07:48:00,3.55,4646247689434363806
2017-11-24 08:18:00,1.78,12545398637541832602
2017-11-24 08:20:00,3.73,12773440217753102682
2017-11-24 08:21:00,1.39,4870373221956410761
2017-11-24 08:28:00,3.05,14292617126729243615
2017-11-24 08:30:00,3.05,18386805089542310514
2017-11-24 08:41:00,0.89,6198343825131031559
2017-11-24 08:45:00,7.45,2387852301565313983
2017-11-24 08:46:00,1.07,14294429969281614229
2017-11-24 08:47:00,1.78,11863261914012471722
2017-11-24 08:47:00,2.67,15061660765635326095
2017-11-24 08:48:00,1.6,15957971703541485628
2017-11-24 08:50:00,2.22,18386805089542310514
2017-11-24 08:55:00,3.47,16235369362017507297
2017-11-24 08:59:00,1.83,6676175570039043777
2017-11-24 08:59:00,1.15,1931822252585921251
2017-11-24 09:03:00,3.05,18445147675727495770
2017-11-24 09:05:00,1.22,3625167831510277776
2017-11-24 09:05:00,1.78,1520414068215217617
2017-11-24 09:06:00,3.89,16196489478740730389
2017-11-24 09:08:00,0.55,10284107414282196378
2017-11-24 09:09:00,1.0,6427113057742738985
2017-11-24 09:11:00,1.47,1648174713035954787
2017-11-24 09:11:00,1.4,7185377086210746254
2017-11-24 09:12:00,1.17,13640834746193697299
2017-11-24 09:13:00,1.94,16137272937558850203
2017-11-24 09:13:00,42.78,8638833138587143626
2017-11-24 09:15:00,1.33,8200488960609681923
2017-11-24 09:17:00,0.97,16625653416209633698
2017-11-24 09:18:00,0.73,10800615734887180113
2017-11-24 09:19:00,2.63,2607609906624790819
2017-11-24 09:19:00,2.33,2957429882320307670
2017-11-24 09:25:00,1.6,1004401623511921351
2017-11-24 09:27:00,0.98,10386912044375614887
2017-11-24 09:28:00,0.53,6170737703866353313
2017-11-24 09:28:00,0.13,13530746208143075423
2017-11-24 09:28:00,1.4,10277566573429793311
2017-11-24 09:28:00,1.2,7879114292515957555
2017-11-24 09:29:00,1.22,15832713168387751108
2017-11-24 09:31:00,1.83,8183204792633622609
2017-11-24 09:33:00,2.21,8410830688679508100
2017-11-24 09:34:00,0.89,13248613434776563163
2017-11-24 09:35:00,1.83,10905674760860308130
2017-11-24 09:37:00,1.87,8841898463200473507
2017-11-24 09:38:00,5.33,18188098800891224774
2017-11-24 09:40:00,6.11,3457896915085332930
2017-11-24 09:41:00,0.89,395402896200261077
2017-11-24 09:49:00,2.27,2492623171126711463
2017-11-24 09:52:00,12.83,6745614893389209075
2017-11-24 09:53:00,2.03,16133591304575441184
2017-11-24 09:56:00,4.28,13237128399058332070
2017-11-24 09:56:00,2.44,13975932056717210136
2017-11-24 09:57:00,1.67,6065177121982437951
2017-11-24 09:59:00,0.89,1122312934903420750
2017-11-24 09:59:00,11.0,1235349010004093968
2017-11-24 10:01:00,2.44,11920452646463905188
2017-11-24 10:09:00,2.27,15014246179998546529
2017-11-24 10:10:00,5.13,6264063680107836503
2017-11-24 10:12:00,9.17,14144168747541929556
2017-11-24 10:12:00,2.14,9970452038380393796
2017-11-24 10:14:00,6.32,2551852515556206
2017-11-24 10:14:00,3.05,2214332117623406380
2017-11-24 10:14:00,7.94,3225249070814430231
2017-11-24 10:16:00,0.67,2856019622542535167
2017-11-24 10:18:00,3.33,8529395244500220798
2017-11-24 10:21:00,0.07,15631183417600569119
2017-11-24 10:23:00,1.63,4913120327679832477
2017-11-24 10:25:00,1.33,3708521464987326858
2017-11-24 10:25:00,110.0,5915852416327196066
2017-11-24 10:29:00,2.22,9651979818190136067
2017-11-24 10:31:00,0.84,13455577047673624733
2017-11-24 10:31:00,0.73,7664743551232958884
2017-11-24 10:32:00,0.8,10847412034870875683
2017-11-24 10:34:00,4.44,16033692120492828101
2017-11-24 10:36:00,0.67,513485490884171598
2017-11-24 10:37:00,2.75,18231118965197120755
2017-11-24 10:37:00,1.73,5274597633163890275
2017-11-24 10:39:00,7.03,5874188526236142623
2017-11-24 10:40:00,1.22,13116611581673882357
2017-11-24 10:40:00,2.58,10257865447702053710
2017-11-24 10:41:00,10.39,9452094733505171440
2017-11-24 10:42:00,0.61,16461926159912421609
2017-11-24 10:43:00,1.2,5443406651732520583
2017-11-24 10:43:00,1.43,3503994028097523992
2017-11-24 10:43:00,0.61,17956827303229825606
2017-11-24 10:45:00,2.44,3644482766749211722
2017-11-24 10:47:00,1.16,5556627584595338572
2017-11-24 10:49:00,0.53,2150771732442654630
2017-11-24 10:51:00,1.83,13975932056717210136
2017-11-24 10:51:00,2.67,9522503946262127787
2017-11-24 10:52:00,0.89,10277734399741124013
2017-11-24 10:54:00,5.5,9911644853513996059
2017-11-24 10:58:00,1.78,13146981662071410501
2017-11-24 10:59:00,2.33,11751967085981805088
2017-11-24 11:01:00,2.93,2057309714339782662
2017-11-24 11:02:00,0.92,5232877800477210243
2017-11-24 11:02:00,1.15,8841898463200473507
2017-11-24 11:04:00,1.0,11151859995128474103
2017-11-24 11:07:00,8.0,2878401563380856843
2017-11-24 11:08:00,6.11,3180426866801174826
2017-11-24 11:09:00,3.67,8172730050893159029
2017-11-24 11:10:00,0.73,11664357660672452446
2017-11-24 11:11:00,2.67,4180297627585939551
2017-11-24 11:12:00,0.67,17891469899131380227
2017-11-24 11:12:00,1.17,10143389250751531208
2017-11-24 11:13:00,2.44,7087985541699586496
2017-11-24 11:14:00,1.34,16795294474761448086
2017-11-24 11:15:00,19.8,17870581866064122636
2017-11-24 11:17:00,2.83,11522700354556743303
2017-11-24 11:17:00,2.71,2272354723327532348
2017-11-24 11:17:00,22.0,2441941210767884929
2017-11-24 11:17:00,0.78,9012355792904300552
2017-11-24 11:19:00,1.78,10169273902851181867
2017-11-24 11:19:00,7.56,256575366822621940
2017-11-24 11:23:00,1.41,18159563827327530303
2017-11-24 11:24:00,4.67,2551852515556206
2017-11-24 11:24:00,1.83,5879667250742622645
2017-11-24 11:24:00,2.69,16621596204605427759
2017-11-24 11:24:00,0.84,17220118688643392388
2017-11-24 11:26:00,0.61,10774967217130922149
2017-11-24 11:29:00,4.97,11799304501117880297
2017-11-24 11:30:00,0.84,13891446962717316864
2017-11-24 11:31:00,1.78,16898785943872583015
2017-11-24 11:33:00,0.55,15970155866345061247
2017-11-24 11:33:00,2.44,10188118025797718076
2017-11-24 11:34:00,3.55,17433708259792881064
2017-11-24 11:38:00,6.22,18433518600992672269
2017-11-24 11:38:00,6.11,9194153265024356860
2017-11-24 11:38:00,1.22,833373847049262008
2017-11-24 11:39:00,0.62,10224877352211354674
2017-11-24 11:42:00,1.2,14791354272948789825
2017-11-24 11:42:00,2.02,12023328832760038752
2017-11-24 11:43:00,6.58,17762271096468559898
2017-11-24 11:43:00,43.78,17275276021351027914
2017-11-24 11:46:00,2.67,10283325759707920646
2017-11-24 11:46:00,1.22,11563954983932862142
2017-11-24 11:47:00,3.05,15270569646492290826
2017-11-24 11:48:00,0.89,13399663637568294443
2017-11-24 11:48:00,0.73,4590345165830793482
2017-11-24 11:50:00,7.2,4714846944201620323
2017-11-24 11:53:00,1.4,3025635510410680448
2017-11-24 11:56:00,1.73,5699758597639678025
2017-11-24 11:57:00,1.16,14132497968511786069
2017-11-24 11:58:00,6.72,16196699972521255408
2017-11-24 11:58:00,2.26,3425780696328443326
2017-11-24 12:00:00,1.0,4890896928127028314
2017-11-24 12:01:00,0.85,2639824267109552297
2017-11-24 12:01:00,2.58,7085424136021427520
2017-11-24 12:02:00,5.8,18080684243592085118
2017-11-24 12:02:00,1.94,8410830688679508100
2017-11-24 12:05:00,5.32,11180452156886968368
2017-11-24 12:05:00,1.53,11920452646463905188
