date_posted	days_listed	last_price	bedrooms	kitchen_area	living_area	total_area	balconies	ceiling_height	floors_total	floor	total_images	bike_parking	is_studio	is_open_plan	locality_name	airport_dist	city_center_dist	park_dist	parks_within_3000	pond_dist	ponds_within_3000
2017-09-12T00:00:00	45.00000000000001	24000.0	1	7.0	20.0	36.0	1.0		5.0	2	23		False	False	Zaporozhskoye village						
2016-04-29T00:00:00	146.0	76000.0	2	7.3	32.0	47.0	0.0		5.0	1	12	False	False	False	Saint Petersburg	22794.0	14725.0		0.0	544.0	1.0
2016-03-03T00:00:00	153.0	108000.0	1		14.0	43.0	0.0		4.0	2	11		False	False	Saint Petersburg	22819.0	2309.0	451.0	2.0	708.0	2.0
2018-11-23T00:00:00	43.0	254000.0	3	27.3	46.0	88.9		2.8	5.0	3	20		False	False	Saint Petersburg	24904.0	5472.0	310.0	2.0		0.0
2018-11-28T00:00:00	47.00000000000001	132000.0	1	9.8	17.2	37.3		2.6	17.0	10	20		False	False	Saint Petersburg	32867.0	11032.0	130.0	2.0	930.0	1.0
2017-07-15T00:00:00	179.00000000000003	260000.0	3	8.0	44.0	72.0		3.56	3.0	1	17		False	False	Saint Petersburg	24289.0	2488.0	630.0	1.0	587.0	2.0
2017-12-01T00:00:00	90.00000000000001	240000.0	3	15.0	90.0	126.0		2.55	9.0	1	8		False	False	Saint Petersburg	28529.0	14247.0		0.0	801.0	1.0
2016-03-21T00:00:00	309.0	275000.0	2	15.0	45.5	86.6	0.0	3.0	8.0	2	7		False	False	Saint Petersburg	39393.0	11096.0	537.0	1.0		0.0
2019-03-13T00:00:00		94000.0	2	5.0	28.2	42.0		2.5	5.0	5	6		False	False	Saint Petersburg	42720.0	8778.0	650.0	1.0		0.0
2018-12-09T00:00:00	141.0	104000.0	2	14.0	31.0	60.0		2.6	16.0	4	17		False	False	Saint Petersburg	42165.0	21481.0		0.0		0.0
2018-08-01T00:00:00		520000.0	5	22.0	102.8	164.6		2.5	13.0	11	20		False	False	Saint Petersburg	30782.0	8154.0		0.0	424.0	2.0
2017-05-18T00:00:00	105.0	74800.0	2	7.0	32.0	46.0	0.0		5.0	3	10		False	False	Saint Petersburg	22185.0	14915.0		0.0		0.0
2017-09-22T00:00:00	348.00000000000006	120000.0	1	21.4	12.3	46.7		2.75	18.0	15	15		False	False	Saint Petersburg	37310.0	9782.0	497.0	1.0		0.0
2018-02-02T00:00:00	60.0	170000.0	3	12.3	38.6	65.2		3.05	6.0	2	0		False	False	Saint Petersburg	19588.0	3886.0		0.0	494.0	3.0
2017-08-07T00:00:00	30.0	82031.0	1	10.0	15.0	38.0	1.0		5.0	5	1		False	False	Pushkin	20787.0	31163.0		0.0	264.0	1.0
2017-09-27T00:00:00	35.0	99800.0	3	7.0	41.5	60.9	0.0		12.0	11	6		False	False	Saint Petersburg	49779.0	15485.0	182.0	1.0		0.0
2017-11-10T00:00:00	74.0	74000.0	0		24.2	24.2	1.0		19.0	13	1		False	True	Saint Petersburg	17837.0	16840.0		0.0	210.0	2.0
2018-06-05T00:00:00	86.0	79800.0	2	6.4	31.2	46.5		2.5	5.0	1	10		False	False	Saint Petersburg	27734.0	8441.0		0.0	778.0	1.0
2018-03-12T00:00:00	80.0	97000.0	2	10.0	28.33	50.0	1.0		12.0	3	16		False	False	Kudrovo village						
2018-03-16T00:00:00	140.0	64000.0	1	7.0	17.4	32.5		2.54	12.0	12	9	False	False	False	Saint Petersburg	31065.0	13047.0		0.0		0.0
2018-08-02T00:00:00	69.0	63000.0	1	6.3	18.08	33.17		2.7	12.0	11	2		False	False	Saint Petersburg	47948.0	16890.0		0.0		0.0
2019-04-06T00:00:00		119600.0	2	12.3	33.2	62.8	2.0	2.65	6.0	2	3	False	False	False	Gatchina						
2018-11-07T00:00:00	83.0	89800.0	2	10.2	26.5	50.0	2.0	2.55	9.0	2	14		False	False	Saint Petersburg	15208.0	14004.0	2026.0	1.0	651.0	2.0
2018-05-15T00:00:00	246.0	77000.0	1	10.5	14.2	38.0		2.75	8.0	2	13		False	False	Saint Petersburg	15970.0	14766.0	820.0	1.0		0.0
2019-03-14T00:00:00	40.0	163000.0	2	12.4	32.0	60.0		2.8	12.0	9	9		False	False	Saint Petersburg	40660.0	12363.0	422.0	2.0		0.0
2017-02-10T00:00:00	164.0	54000.0	1	11.1	21.3	46.7	0.0		9.0	3	3		False	False	Sinyavino village						
2018-02-05T00:00:00	123.0	127000.0	2	19.0	26.5	62.0	4.0		19.0	4	7	False	False	False	Saint Petersburg	34620.0	12036.0		0.0		0.0
2019-04-26T00:00:00		150000.0	2	9.7	41.0	66.4		3.4	7.0	2	20		False	False	Saint Petersburg	18262.0	5221.0		0.0		0.0
2016-03-04T00:00:00	253.0	188000.0	3	11.5	44.5	75.0	0.0	3.0	19.0	3	2	False	False	False	Saint Petersburg	18995.0	4837.0		0.0		0.0
2018-10-30T00:00:00	86.0	130000.0	3	7.9	36.9	60.0	2.0	2.55	12.0	1	4	False	False	False	Saint Petersburg	27255.0	8356.0	50.0	1.0	839.0	2.0
2019-02-13T00:00:00	4.0	130000.0	3	7.0	42.0	60.0	1.0		10.0	10	20		False	False	Saint Petersburg	10596.0	13971.0		0.0		0.0
2015-01-21T00:00:00	1214.0	650480.0	3	24.5	64.2	129.1		2.8	8.0	3	4		False	False	Saint Petersburg	27262.0	5964.0	332.0	3.0	383.0	2.0
2017-08-25T00:00:00	12.000000000000002	128955.0	3	9.0	57.0	98.0	2.0		20.0	14	1		False	False	Kudrovo village						
2018-01-19T00:00:00	106.0	57500.0	1	10.0	17.0	36.9	1.0		16.0	11	17		False	False	Kolpino	25518.0	31305.0	209.0	1.0		0.0
2018-01-07T00:00:00	100.0	218000.0	3	26.0	47.0	87.0			24.0	12	11		False	False	Saint Petersburg	35847.0	15853.0		0.0		0.0
2018-07-22T00:00:00	13.0	74000.0	1	7.0	20.0	35.0			14.0	3	7		False	False	Saint Petersburg	42649.0	8819.0	608.0	1.0		0.0
2018-01-19T00:00:00	83.0	86000.0	1	10.0	17.0	37.0	2.0	2.7	17.0	12	7		False	False	Saint Petersburg	43431.0	12188.0		0.0		0.0
2017-08-24T00:00:00	194.00000000000003	78000.0	2	6.6	25.2	41.6	2.0	2.6	9.0	8	5		False	False	Saint Petersburg	14263.0	12804.0		0.0	83.0	1.0
2017-07-17T00:00:00	47.00000000000001	85000.0	2	7.0	28.6	46.0	1.0		9.0	4	18		False	False	Saint Petersburg	49910.0	16109.0	480.0	1.0		0.0
2017-07-30T00:00:00	400.0	116800.0	2	9.0	32.0	56.9	1.0	2.6	10.0	10	9		False	False	Saint Petersburg	35337.0	11240.0		0.0	1215.0	1.0
2018-11-16T00:00:00	37.0	72400.0	1	10.24	15.0	34.0			25.0	7	6		False	False	Saint Petersburg	34464.0	15628.0		0.0	972.0	1.0
2017-06-29T00:00:00	378.00000000000006	130000.0	2	12.0	40.8	66.7		2.72	5.0	1	4		False	False	Pushkin	19715.0	30358.0	439.0	1.0	232.0	3.0
2018-02-15T00:00:00	60.0	123600.0	2			61.0			25.0	7	9		False	False	Saint Petersburg	18477.0	16344.0		0.0		0.0
2017-12-22T00:00:00	45.00000000000001	74000.0	2			46.0		2.5	5.0	5	0		False	False	Sestroretsk	58468.0	35397.0		0.0	154.0	1.0
2018-03-06T00:00:00	256.0	22000.0	1	6.3	12.2	29.2		2.5	5.0	3	6		False	False	Kirishi						
2019-03-21T00:00:00		67800.0	1	6.7	15.6	29.7			5.0	4	9		False	False	Saint Petersburg	41361.0	11493.0	413.0	2.0		0.0
2017-12-16T00:00:00	443.0	72000.0	1		21.0	28.0			16.0	8	16		False	False	Saint Petersburg	34324.0	14192.0		0.0		0.0
2017-09-26T00:00:00	119.0	86000.0	2	8.3	27.4	50.0			9.0	4	13		False	False	Saint Petersburg	42715.0	15218.0	334.0	2.0		0.0
2017-09-27T00:00:00	153.0	84000.0	1	11.0	17.5	40.0	1.0		25.0	7	8		False	False	Saint Petersburg	11405.0	13222.0		0.0	623.0	1.0
2019-03-18T00:00:00	23.000000000000004	197000.0	2	15.3	35.0	69.0			14.0	7	17		False	False	Saint Petersburg	51900.0	12114.0	441.0	1.0	492.0	1.0
2017-11-25T00:00:00	93.0	65800.0	1	8.15	15.12	33.4	1.0		25.0	12	6		False	False	Kudrovo village						
2017-10-10T00:00:00	46.00000000000001	72000.0	1	5.5	17.5	30.7			5.0	2	13		False	False	Saint Petersburg	12860.0	9692.0		0.0		0.0
2016-06-02T00:00:00	573.0	102000.0	3	7.8	43.9	75.1		2.55	10.0	8	8		False	False	Murino village						
2018-07-02T00:00:00	88.00000000000001	162000.0	2	12.0	56.0	70.0		2.6	25.0	4	10		False	False	Saint Petersburg	15533.0	14329.0	1477.0	1.0	392.0	1.0
2016-03-26T00:00:00	592.0	88000.0	1	17.8	18.0	46.0	2.0	2.5	9.0	9	7		False	False	Saint Petersburg	45416.0	16845.0	475.0	1.0		0.0
2018-08-28T00:00:00	7.0	97000.0	2	6.6	27.7	49.4			15.0	4	12		False	False	Saint Petersburg	46273.0	16201.0		0.0		0.0
2018-10-11T00:00:00	186.00000000000003	107000.0	3	8.5	40.0	65.2			9.0	4	20		False	False	Sosnovy Bor						
2018-04-30T00:00:00	149.0	72000.0	1	9.0	16.0	41.0			5.0	2	8		False	False	Petergof	37313.0	40738.0	1887.0	1.0		0.0
2016-03-04T00:00:00	1150.0	179800.0	5	15.0	80.0	115.0		3.45	6.0	6	11		False	False	Saint Petersburg	21763.0	3029.0	563.0	1.0	905.0	1.0
2019-02-22T00:00:00	60.0	102000.0	2	8.0	35.0	54.0		2.5	9.0	4	8		False	False	Saint Petersburg	15246.0	14042.0	215.0	1.0	673.0	2.0
2018-11-01T00:00:00		146000.0	2	9.7	31.9	55.9	1.0	2.5	9.0	4	18		False	False	Saint Petersburg	13413.0	16005.0		0.0		0.0
2018-07-07T00:00:00	56.0	92000.0	1	12.0	21.2	41.5	2.0	2.75	18.0	3	11		False	False	Saint Petersburg	10010.0	13271.0		0.0	1080.0	1.0
2018-07-01T00:00:00	30.0	46000.0	0		15.5	20.5			25.0	13	10		True	False	Murino village						
2019-02-26T00:00:00		116000.0	3	8.0	42.0	62.0		2.55	9.0	1	11		False	False	Saint Petersburg	41052.0	11184.0	78.0	2.0		0.0
2015-10-02T00:00:00	1151.0	183000.0	1			46.0				5	5		False	False	Saint Petersburg	39412.0	10186.0	1424.0	1.0	204.0	3.0
2017-09-02T00:00:00	443.0	68000.0	2			45.0		2.5	9.0	6	5		False	False	Krasnoye Selo	27125.0	30550.0	681.0	1.0		0.0
2018-07-21T00:00:00	40.0	36000.0	1		13.0	21.4			18.0	6	9		False	False	Nikolskoye						
2017-05-23T00:00:00	263.0	90000.0	3	6.3	44.9	62.5	1.0	2.6	9.0	7	5		False	False	Saint Petersburg	16409.0	15411.0		0.0	632.0	2.0
2017-02-17T00:00:00	98.0	180000.0	4	13.0	63.0	103.0	0.0	3.5	5.0	2	15	False	False	False	Saint Petersburg	21981.0	1868.0	309.0	3.0	68.0	2.0
2017-08-21T00:00:00	14.0	104000.0	2	10.4	31.0	58.0	2.0	2.59	26.0	4	11		False	False	Pargolovo village	53065.0	19242.0		0.0		0.0
2018-03-31T00:00:00	181.00000000000003	174800.0	2	10.64	38.33	63.15	1.0		13.0	6	3		False	False	Saint Petersburg	35966.0	11487.0		0.0	363.0	3.0
2017-10-13T00:00:00	557.0	86000.0	3	8.0		74.0	2.0	2.6	9.0	8	11		False	False	Tosno						
2018-07-24T00:00:00	118.0	71000.0	3	7.0	37.6	56.3		2.5	9.0	1	8		False	False	Krasnoye Selo	27016.0	30441.0	564.0	1.0		0.0
2015-06-21T00:00:00	385.00000000000006	139980.0	3	13.0	43.0	71.0	2.0	2.7	10.0	2	2		False	False	Saint Petersburg	24119.0	11689.0	610.0	1.0		0.0
2018-06-28T00:00:00	26.0	390000.0	3	18.0	71.0	96.0		3.4	5.0	5	18		False	False	Saint Petersburg	23851.0	2164.0	230.0	2.0	134.0	1.0
2017-10-31T00:00:00	14.0	91500.0	1	8.1	17.7	38.7	2.0	2.8	15.0	7	11		False	False	Saint Petersburg	33881.0	13749.0		0.0		0.0
2017-06-29T00:00:00	217.0	127700.0	1	10.5	22.5	44.5	2.0		10.0	7	6		False	False	Saint Petersburg	23756.0	5384.0	2295.0	1.0	534.0	1.0
2018-07-16T00:00:00	45.00000000000001	52000.0	2			42.0		2.55	5.0	2	0		False	False	Sosnovy Bor						
2018-07-13T00:00:00	125.0	29980.0	1	6.0	18.7	31.5		2.5	2.0	2	10		False	False	Kobralovo village						
2018-02-02T00:00:00	290.0	164000.0	2	13.3	38.3	71.6	5.0	2.8	20.0	13	15		False	False	Saint Petersburg	20059.0	21772.0		0.0	566.0	1.0
2017-09-21T00:00:00	45.00000000000001	28000.0	1	4.5	18.0	22.5	1.0	2.2	2.0	2	2		False	False	Koporye village						
2018-06-11T00:00:00	133.0	19000.0	3	6.0	38.0	57.0	1.0	2.7	2.0	2	10		False	False	Slantsy						
2019-03-02T00:00:00		64800.0	2	12.5	27.3	57.9			4.0	3	7		False	False	Aro village						
2018-07-04T00:00:00	70.0	119600.0	2	7.5	33.0	52.0	1.0	2.5	12.0	7	1		False	False	Saint Petersburg	20713.0	6031.0	468.0	1.0	281.0	2.0
2017-08-08T00:00:00	184.00000000000003	60000.0	2	5.2	28.3	44.0		2.55	5.0	1	9		False	False	Petergof	37459.0	32649.0	188.0	1.0	211.0	3.0
2015-01-22T00:00:00	521.0	67000.0	2		30.0	51.0	2.0	2.5	12.0	10	0		False	True	Kommunar						
2018-10-22T00:00:00		151600.0	2	14.0	45.0	70.0	1.0	2.64	17.0	13	20		False	False	Saint Petersburg	33685.0	14784.0		0.0	893.0	2.0
2017-11-29T00:00:00	8.0	105800.0	1	11.4	17.2	41.6		2.7	18.0	16	15		False	False	Saint Petersburg	7659.0	13841.0		0.0		0.0
2018-07-18T00:00:00	268.0	80000.0	2	7.5	32.4	55.2	2.0	2.65	5.0	2	15		False	False	Gatchina						
2019-04-10T00:00:00		59900.0	1			27.0	1.0	2.7	24.0	5	8		False	False	Murino						
2017-11-27T00:00:00	49.0	73000.0	1	9.6	16.7	36.9			13.0	6	1		False	False	Saint Petersburg	14650.0	14558.0	284.0	1.0	277.0	1.0
2014-12-19T00:00:00	594.0	145300.0	3	10.56	46.4	82.57	4.0		24.0	22	2		False	False	Saint Petersburg	44662.0	10350.0		0.0		0.0
2017-11-02T00:00:00	186.00000000000003	66000.0	2			37.0			24.0	16	4		False	False	Saint Petersburg	22089.0	17417.0		0.0	136.0	1.0
2018-11-23T00:00:00		131800.0	3	11.0	54.2	82.0	1.0	2.65	14.0	14	5		False	False	Saint Petersburg	17423.0	16219.0	368.0	1.0	218.0	2.0
2017-11-10T00:00:00	74.0	58000.0	1	6.2	17.7	32.2	2.0	2.5	9.0	7	23		False	False	Saint Petersburg	18126.0	18033.0	401.0	1.0	1099.0	1.0
2017-06-28T00:00:00	135.0	106000.0	1	10.5	20.0	47.0	0.0	2.8	16.0	4	8		False	False	Saint Petersburg	36353.0	11936.0	440.0	2.0	450.0	2.0
2019-03-14T00:00:00		288000.0	3	12.2	44.8	109.0	2.0	2.5	21.0	18	9		False	False	Saint Petersburg	13275.0	12071.0		0.0		0.0
2017-11-16T00:00:00	17.0	71000.0	1	8.5	15.8	36.95			20.0	16	8		False	False	Saint Petersburg	39141.0	15985.0		0.0		0.0
2017-04-10T00:00:00	247.0	92600.0	2	11.5	32.0	54.1		2.6	15.0	3	10		False	False	Murino village						
2017-10-13T00:00:00	271.0	30000.0	3	8.0	42.0	72.0			5.0	4	16		False	False	Slantsy						
2017-04-25T00:00:00	205.0	180000.0	2	9.0	33.0	62.0	3.0	2.75	16.0	4	11		False	False	Saint Petersburg	37412.0	8370.0	392.0	1.0	359.0	2.0
2019-04-09T00:00:00		53000.0	2	11.6	29.77	57.1	3.0	2.6	5.0	4	16		False	False	Sinyavino village						
2017-11-16T00:00:00	182.00000000000003	76000.0	2	6.9	31.0	46.2			7.0	7	18		False	False	Saint Petersburg	23206.0	15820.0		0.0		0.0
2018-02-28T00:00:00	30.0	58600.0	1	8.2	15.8	34.5	1.0		19.0	9	2		False	False	Saint Petersburg	42681.0	21997.0		0.0	682.0	1.0
2017-06-25T00:00:00	93.0	85000.0	3	6.0	42.0	57.0	0.0		5.0	3	20		False	False	Gatchina						
2019-02-13T00:00:00	66.0	93000.0	1	13.1	18.6	44.6		2.75	21.0	20	6		False	False	Saint Petersburg	15943.0	14739.0		0.0	597.0	1.0
2017-11-22T00:00:00	23.000000000000004	134000.0	2	5.2	31.9	52.0			5.0	4	8		False	False	Saint Petersburg	23737.0	4305.0	432.0	1.0		0.0
2017-07-17T00:00:00	421.0	104000.0	2	9.3	35.5	57.5		2.5	9.0	9	20		False	False	Saint Petersburg	45909.0	18633.0		0.0		0.0
2018-08-03T00:00:00	24.000000000000004	57000.0	1	4.0	16.0	26.0	1.0	2.54	9.0	8	9		False	False	Saint Petersburg	11689.0	13277.0		0.0	1009.0	1.0
2015-03-26T00:00:00	956.0	290000.0	3	19.0	59.0	108.6	0.0	3.4	5.0	2	4		False	False	Saint Petersburg	25208.0	4056.0		0.0	618.0	2.0
2015-06-26T00:00:00	1054.0	62000.0	1	5.5	18.0	32.0	1.0	2.5	5.0	4	10	False	False	False	Pushkin	14272.0	26426.0		0.0		0.0
2019-03-16T00:00:00		310000.0	3	15.5	55.0	98.2	2.0	2.8	10.0	9	14		False	False	Saint Petersburg	31842.0	5693.0	382.0	2.0		0.0
2018-03-03T00:00:00	35.0	58600.0	1	10.0	18.0	36.9			5.0	3	10		False	False	Petergof	45896.0	33771.0	340.0	2.0	474.0	2.0
2017-03-15T00:00:00	423.0	103000.0	2	23.0	18.0	48.0		2.57	10.0	7	14		False	False	Saint Petersburg	34907.0	15208.0	479.0	1.0	309.0	3.0
2017-05-06T00:00:00	20.0	180000.0	2	14.0	36.0	74.0	3.0	2.6	24.0	2	6	False	False	False	Saint Petersburg	11425.0	13107.0		0.0		0.0
2018-02-19T00:00:00	200.0	95920.0	2	10.35	30.29	57.37	2.0	2.7	5.0	1	6		False	False	Kolpino	28370.0	34156.0		0.0	306.0	2.0
2019-03-22T00:00:00		86000.0	1	9.0	15.0	34.0	2.0	2.7	18.0	11	20		False	False	Kudrovo						
2018-08-04T00:00:00	23.000000000000004	73800.0	4	5.5	37.0	48.7			5.0	1	10		False	False	Saint Petersburg	11804.0	12348.0		0.0		0.0
2017-12-01T00:00:00	30.0	92000.0	2	7.1	32.3	45.7	1.0	2.65	12.0	8	20		False	False	Saint Petersburg	49525.0	15231.0		0.0		0.0
2017-12-06T00:00:00	91.0	85600.0	4	11.6	57.1	94.1	2.0	2.9	5.0	5	9		False	False	Vsevolozhsk						
2017-04-10T00:00:00	275.0	57000.0	2	6.4	26.5	42.7			5.0	4	0		False	False	Lomonosov	48718.0	52143.0		0.0	454.0	1.0
2017-11-06T00:00:00	92.0	85000.0	3	6.0	39.0	60.0	5.0		9.0	1	14		False	False	Saint Petersburg	47443.0	14905.0	680.0	1.0	780.0	1.0
2019-03-18T00:00:00	21.0	64000.0	2	6.0	27.0	43.0		2.6	5.0	3	6		False	False	Metallostroy village	26030.0	27742.0		0.0		0.0
2018-10-26T00:00:00	174.00000000000003	115000.0	2	8.5	30.0	50.5		2.65	10.0	2	15		False	False	Saint Petersburg	29229.0	11120.0	525.0	2.0	712.0	1.0
2016-02-10T00:00:00	177.00000000000003	48000.0	1	11.0	18.0	38.0	2.0		5.0	2	5	False	False	False	Roshchino village						
2018-08-17T00:00:00	61.0	141000.0	3	15.0	47.0	80.1		2.5	12.0	7	5		False	False	Saint Petersburg	20498.0	22210.0		0.0		0.0
2018-11-20T00:00:00	20.0	77000.0	3	5.4	45.5	62.0	1.0		5.0	3	20		False	False	Kingisepp						
2018-01-16T00:00:00	69.0	118000.0	2	11.0	34.0	60.0			17.0	15	19		False	False	Saint Petersburg	34272.0	13736.0		0.0		0.0
2016-12-23T00:00:00	326.0	104000.0	3			68.1	0.0		4.0	3	5		False	False	Saint Petersburg	16978.0	14811.0	320.0	1.0		0.0
2016-08-05T00:00:00	58.0	97000.0	2	8.0	31.5	51.2	0.0	3.0	5.0	1	6	False	False	False	Saint Petersburg	36345.0	9038.0	144.0	2.0		0.0
2017-06-06T00:00:00	50.0	79000.0	1	10.8	20.0	40.2	1.0	2.65	10.0	4	20	False	False	False	Saint Petersburg	33101.0	14265.0	194.0	2.0	407.0	2.0
2019-02-21T00:00:00		34000.0	2	8.0	29.0	53.0			5.0	1	9		False	False	Novaya Ladoga						
2018-05-15T00:00:00	287.0	78000.0	2	6.0	30.0	45.0	1.0	2.5	5.0	3	17		False	False	Saint Petersburg	40951.0	11133.0	571.0	2.0		0.0
2019-04-06T00:00:00		86000.0	2	5.5	29.6	48.6		2.5	5.0	2	7		False	False	Saint Petersburg	14112.0	10199.0	2066.0	1.0	251.0	1.0
2017-09-27T00:00:00	228.0	73000.0	1			38.0			25.0	25	7		False	False	Pargolovo village	53561.0	19070.0		0.0		0.0
2015-12-21T00:00:00	1182.0	300000.0	3	35.5	53.4	111.5		3.1	5.0	2	13		False	False	Saint Petersburg	24450.0	4669.0	765.0	1.0		0.0
2019-04-04T00:00:00		400000.0	6	15.2	85.3	128.0		3.56	5.0	3	9		False	False	Saint Petersburg	23974.0	4542.0	526.0	1.0	935.0	1.0
2018-11-14T00:00:00	8.0	46000.0	1	5.5	18.0	31.1	1.0		5.0	3	8		False	False	Krasnoye Selo	25717.0	29142.0	342.0	3.0		0.0
2017-11-24T00:00:00	468.0	90000.0	1	8.1	16.3	33.0		2.57	27.0	14	6		False	False	Saint Petersburg	20998.0	22710.0		0.0	767.0	1.0
2018-05-17T00:00:00	98.0	93000.0	1		16.63	50.6		2.7	16.0	7	1		False	False	Saint Petersburg	17632.0	15973.0	38.0	1.0		0.0
2018-07-27T00:00:00	115.0	32000.0	2	6.0	30.0	45.0		2.5	3.0	3	3		False	False	Priozersk						
2017-11-10T00:00:00	40.0	143000.0	2	8.3	28.1	54.0	2.0	2.85	20.0	12	12		False	False	Saint Petersburg	51169.0	16497.0		0.0		0.0
2019-02-20T00:00:00	22.000000000000004	100000.0	2	9.8	26.1	47.4		2.7	12.0	3	8		False	False	Saint Petersburg	50051.0	15114.0		0.0		0.0
2019-04-19T00:00:00	12.000000000000002	76000.0	1	7.0	17.0	33.0		2.5	5.0	4	8		False	False	Saint Petersburg	14004.0	14140.0		0.0		0.0
2018-10-17T00:00:00	22.000000000000004	190000.0	2	12.0	35.0	63.0	2.0		21.0	12	19		False	False	Saint Petersburg	13292.0	14847.0		0.0		0.0
2017-09-12T00:00:00	197.0	91000.0	2	10.0	45.0	78.0		2.7	5.0	5	11		False	False	Shushary village	18308.0	30999.0		0.0		0.0
2017-11-22T00:00:00	7.0	93000.0	1		52.0	72.0	1.0	3.0	2.0	2	15	False	False	False	Schastye village						
2018-01-01T00:00:00	60.0	90000.0	2			50.2		2.55	9.0	4	11		False	False	Saint Petersburg	13502.0	16094.0		0.0		0.0
2019-03-27T00:00:00		110000.0	3	6.3	48.3	65.7		2.5	9.0	4	15		False	False	Saint Petersburg	48272.0	17214.0		0.0		0.0
2017-08-10T00:00:00	186.00000000000003	96000.0	2	8.2	30.0	52.9		2.7	25.0	6	5		False	False	Saint Petersburg	16248.0	13838.0		0.0	162.0	2.0
2017-08-27T00:00:00	60.0	120000.0	2	12.7	34.0	73.0	1.0	2.7	8.0	5	0		False	False	Gatchina						
2017-06-21T00:00:00	321.0	81000.0	1	15.5	16.5	40.4			27.0	21	12		False	False	Pargolovo village	52726.0	18900.0		0.0		0.0
2018-02-16T00:00:00	81.0	105000.0	5			67.0		2.5	5.0	1	7		False	False	Saint Petersburg	13115.0	9661.0		0.0	568.0	1.0
2017-04-27T00:00:00	69.0	133800.0	2	8.0	40.0	50.6	0.0	3.1	5.0	5	6		False	False	Saint Petersburg	21580.0	1825.0	696.0	1.0	54.0	1.0
2018-10-12T00:00:00		125000.0	3	10.5	42.3	70.0		2.5	5.0	5	20		False	False	Lomonosov	47294.0	50718.0		0.0	743.0	2.0
2018-08-30T00:00:00	22.000000000000004	87000.0	2	6.2	27.0	44.0		2.5	9.0	6	5		False	False	Saint Petersburg	47620.0	17010.0		0.0		0.0
2016-01-18T00:00:00	357.00000000000006	247080.0	4	12.0	74.0	114.6	2.0		10.0	5	13		False	False	Saint Petersburg	23639.0	5164.0		0.0	756.0	1.0
2018-02-02T00:00:00	157.0	62000.0	1			41.2	2.0		8.0	8	15		False	False	Bugry village						
2017-04-27T00:00:00	67.0	118000.0	3	10.0	66.0	92.0	0.0	2.7	4.0	3	14	False	False	False	Kronshtadt	67572.0	49298.0	331.0	2.0	545.0	2.0
2018-06-19T00:00:00	45.00000000000001	80000.0	1			45.0			18.0	16	17		False	False	Murino village						
2017-12-21T00:00:00	418.0	459800.0	4	17.6	83.8	193.2	1.0	2.5	6.0	5	20		False	False	Saint Petersburg	22383.0	5196.0	578.0	1.0	501.0	1.0
2016-06-28T00:00:00	574.0	89000.0	2	10.3	30.0	54.6			12.0	2	0		False	False	Saint Petersburg	15760.0	15976.0	719.0	1.0		0.0
2017-11-10T00:00:00	197.0	136000.0	2	10.4	31.0	69.1	2.0	2.85	17.0	7	0		False	False	Saint Petersburg	17101.0	17110.0		0.0		0.0
2019-01-12T00:00:00		60000.0	1	9.3	17.2	33.9			5.0	4	19		False	False	Vyborg						
2018-09-03T00:00:00	111.0	83000.0	1	8.8	16.6	32.9	1.0	2.5	9.0	7	10	False	False	False	Saint Petersburg	16949.0	12995.0		0.0		0.0
2015-11-18T00:00:00	330.0	113000.0	2	6.2	35.9	66.0	0.0		4.0	2	11		False	False	Saint Petersburg	23375.0	2917.0		0.0	324.0	3.0
2017-05-04T00:00:00	481.0	103000.0	1	15.0	17.0	41.0			6.0	2	4	False	False	False	Saint Petersburg	20235.0	2479.0	343.0	2.0	65.0	3.0
2016-05-12T00:00:00	54.0	221887.0	2	19.7	35.61	81.6	0.0	3.1	16.0	11	1		False	False	Saint Petersburg	37407.0	8434.0	456.0	1.0	454.0	2.0
2017-10-19T00:00:00	96.0	106000.0	3	6.0	38.0	60.0			9.0	8	11		False	False	Saint Petersburg	44181.0	14068.0		0.0		0.0
2017-09-28T00:00:00	9.0	35600.0	1	6.0	17.0	31.0	1.0		5.0	3	3		False	False	Pudost village						
2017-10-21T00:00:00	94.0	67000.0	1	8.7	18.0	34.0	2.0	2.55	10.0	5	3		False	False	Saint Petersburg	17072.0	12315.0		0.0		0.0
2016-04-07T00:00:00	173.0	86000.0	3	10.3	48.8	80.6	0.0	3.55	3.0	2	5	False	False	False	Kronshtadt	69410.0	51136.0	337.0	3.0	167.0	3.0
2016-06-23T00:00:00	6.000000000000001	70000.0	2	6.0	32.0	46.0	1.0		5.0	2	0	False	False	False	Saint Petersburg	22083.0	769.0		0.0	249.0	2.0
2018-03-07T00:00:00	60.0	113800.0	2			53.0			5.0	3	5		False	False	Saint Petersburg	20548.0	6310.0	677.0	1.0	510.0	2.0
2016-01-17T00:00:00	417.0	259800.0	3	13.0	66.7	103.1	0.0	3.05	16.0	15	10		False	False	Saint Petersburg	44245.0	10881.0	462.0	3.0	549.0	1.0
2017-07-02T00:00:00	16.0	59000.0	2	6.0	30.0	45.0	0.0		5.0	3	12		False	False	Pontonny village	30642.0	32354.0		0.0		0.0
2017-11-14T00:00:00	21.0	58000.0	1	10.0	17.0	39.0	2.0		15.0	13	0		False	False	Nikolskoye						
2016-05-18T00:00:00	45.00000000000001	68000.0	1	9.0	18.6	39.5	2.0		17.0	14	3	False	False	False	Murino village						
