id,user_id,message_date
1293_893,1293,2018-11-14
1293_894,1293,2018-09-22
1293_902,1293,2018-09-27
1293_907,1293,2018-09-11
1293_917,1293,2018-12-04
1293_918,1293,2018-11-01
1293_920,1293,2018-12-10
1293_922,1293,2018-12-06
1293_924,1293,2018-08-15
1293_929,1293,2018-10-15
1293_934,1293,2018-08-21
1293_944,1293,2018-12-23
1293_945,1293,2018-12-23
1293_946,1293,2018-11-09
1293_948,1293,2018-09-22
1293_949,1293,2018-08-21
1293_957,1293,2018-10-31
1293_959,1293,2018-10-04
1293_962,1293,2018-10-04
1293_963,1293,2018-11-02
1293_968,1293,2018-09-04
1293_976,1293,2018-12-11
1293_982,1293,2018-11-15
1293_984,1293,2018-11-08
1293_988,1293,2018-09-21
1293_990,1293,2018-11-24
1293_994,1293,2018-10-29
1293_999,1293,2018-10-20
1293_1000,1293,2018-12-09
1293_1007,1293,2018-10-30
1293_1015,1293,2018-09-14
1293_1020,1293,2018-09-15
1293_1022,1293,2018-12-26
1293_1027,1293,2018-11-06
1293_1028,1293,2018-09-27
1293_1029,1293,2018-09-24
1293_1037,1293,2018-12-15
1293_1038,1293,2018-11-15
1293_1039,1293,2018-11-12
1293_1043,1293,2018-09-17
1293_1046,1293,2018-09-04
1293_1049,1293,2018-11-29
1293_1052,1293,2018-09-09
1293_1053,1293,2018-11-09
1293_1054,1293,2018-11-15
1293_1056,1293,2018-10-21
1293_1059,1293,2018-12-01
1293_1063,1293,2018-09-22
1293_1067,1293,2018-11-18
1293_1071,1293,2018-11-06
1293_1075,1293,2018-11-24
1293_1077,1293,2018-10-31
1293_1079,1293,2018-12-01
1293_1084,1293,2018-09-25
1293_1085,1293,2018-10-19
1293_1089,1293,2018-10-13
1293_1093,1293,2018-11-02
1293_1094,1293,2018-11-30
1293_1095,1293,2018-09-09
1293_1102,1293,2018-09-01
1293_1104,1293,2018-11-19
1293_1107,1293,2018-12-25
1293_1112,1293,2018-10-23
1293_1113,1293,2018-08-30
1293_1114,1293,2018-11-13
1293_1115,1293,2018-11-16
1293_1117,1293,2018-12-12
1293_1118,1293,2018-11-22
1293_1119,1293,2018-08-31
1293_1120,1293,2018-11-04
1293_1121,1293,2018-10-18
1293_1124,1293,2018-11-01
1293_1127,1293,2018-11-23
1293_1128,1293,2018-11-30
1293_1132,1293,2018-08-18
1293_1134,1293,2018-11-05
1293_1140,1293,2018-09-28
1293_1142,1293,2018-09-12
1293_1144,1293,2018-09-17
1293_1145,1293,2018-12-29
1293_1148,1293,2018-11-08
1293_1149,1293,2018-11-09
1293_1150,1293,2018-10-07
1293_1151,1293,2018-12-31
1293_1154,1293,2018-10-08
1293_1158,1293,2018-11-24
1293_1163,1293,2018-08-25
1293_1169,1293,2018-09-07
1293_1173,1293,2018-10-23
1293_1175,1293,2018-09-02
1293_1177,1293,2018-10-06
1293_1178,1293,2018-12-09
1293_1179,1293,2018-11-03
1293_1181,1293,2018-10-06
1293_1182,1293,2018-09-23
1293_1188,1293,2018-11-17
1293_1192,1293,2018-09-20
1293_1199,1293,2018-11-19
1294_0,1294,2018-10-27
1294_1,1294,2018-10-16
1294_2,1294,2018-10-07
1294_3,1294,2018-11-09
1294_4,1294,2018-10-22
1294_5,1294,2018-10-15
1294_6,1294,2018-10-22
1294_7,1294,2018-10-06
1294_8,1294,2018-10-26
1294_9,1294,2018-11-04
1294_10,1294,2018-10-30
1294_11,1294,2018-10-17
1294_12,1294,2018-10-13
1294_13,1294,2018-10-29
1294_14,1294,2018-10-17
1294_15,1294,2018-10-11
1294_16,1294,2018-11-01
1294_17,1294,2018-11-08
1294_18,1294,2018-10-30
1294_19,1294,2018-10-27
1294_20,1294,2018-10-09
1294_21,1294,2018-10-11
1294_22,1294,2018-11-10
1294_23,1294,2018-10-13
1294_24,1294,2018-10-16
1294_25,1294,2018-10-24
1294_26,1294,2018-09-30
1294_27,1294,2018-10-24
1294_28,1294,2018-10-12
1294_29,1294,2018-10-15
1294_30,1294,2018-11-05
1294_31,1294,2018-10-22
1294_32,1294,2018-11-08
1294_33,1294,2018-10-05
1294_34,1294,2018-10-17
1294_35,1294,2018-10-01
1294_36,1294,2018-10-24
1294_37,1294,2018-10-04
1294_38,1294,2018-10-01
1294_39,1294,2018-10-09
1294_40,1294,2018-09-30
1294_41,1294,2018-10-26
1294_42,1294,2018-10-01
1294_43,1294,2018-10-09
1294_44,1294,2018-10-14
1294_45,1294,2018-10-29
1294_46,1294,2018-11-06
1294_47,1294,2018-10-15
1294_48,1294,2018-10-20
1294_49,1294,2018-10-24
1294_50,1294,2018-10-15
1294_51,1294,2018-10-17
1294_52,1294,2018-10-14
1294_53,1294,2018-10-17
1294_54,1294,2018-10-05
1294_55,1294,2018-10-22
1294_56,1294,2018-10-15
1294_57,1294,2018-10-09
1294_58,1294,2018-11-08
1294_59,1294,2018-09-26
1294_60,1294,2018-09-29
1294_61,1294,2018-09-29
1294_62,1294,2018-11-12
1294_63,1294,2018-10-09
1294_64,1294,2018-10-14
1294_65,1294,2018-10-11
1294_66,1294,2018-10-07
1294_67,1294,2018-10-22
1294_68,1294,2018-10-20
1294_69,1294,2018-11-01
1294_70,1294,2018-10-13
1294_71,1294,2018-10-26
1294_72,1294,2018-10-15
1294_73,1294,2018-09-30
1294_74,1294,2018-10-24
1294_75,1294,2018-10-30
1294_76,1294,2018-10-07
1294_77,1294,2018-11-06
1294_78,1294,2018-10-14
1294_79,1294,2018-11-13
1294_80,1294,2018-11-08
1294_81,1294,2018-10-07
1294_82,1294,2018-10-14
1294_83,1294,2018-10-11
1294_84,1294,2018-11-11
1294_85,1294,2018-10-17
1294_86,1294,2018-10-01
1294_87,1294,2018-10-14
1294_88,1294,2018-11-02
1294_89,1294,2018-10-07
1294_90,1294,2018-10-28
1294_91,1294,2018-10-11
1294_92,1294,2018-09-26
1294_93,1294,2018-10-18
1294_94,1294,2018-10-07
1294_95,1294,2018-10-18
1294_96,1294,2018-10-11
1294_97,1294,2018-10-06
1294_98,1294,2018-11-09
1294_99,1294,2018-11-03
1294_100,1294,2018-11-11
1294_101,1294,2018-10-20
1294_102,1294,2018-10-13
1294_103,1294,2018-10-31
1294_104,1294,2018-10-12
1294_105,1294,2018-11-11
1294_106,1294,2018-09-28
1294_107,1294,2018-10-30
1294_108,1294,2018-10-21
1294_109,1294,2018-09-26
1294_110,1294,2018-11-11
1294_111,1294,2018-10-05
1294_112,1294,2018-11-13
1294_113,1294,2018-10-19
1294_114,1294,2018-10-25
1294_115,1294,2018-10-17
1294_116,1294,2018-10-04
1294_117,1294,2018-10-09
1294_118,1294,2018-10-04
1294_119,1294,2018-10-01
1294_120,1294,2018-11-09
1294_121,1294,2018-10-16
1294_122,1294,2018-10-20
1294_123,1294,2018-11-05
1294_124,1294,2018-10-27
1294_125,1294,2018-10-29
1294_126,1294,2018-10-06
1294_127,1294,2018-11-07
1294_128,1294,2018-10-25
1294_129,1294,2018-09-30
1294_130,1294,2018-10-29
1294_131,1294,2018-10-09
1294_132,1294,2018-10-18
1294_133,1294,2018-10-23
1294_134,1294,2018-11-03
1294_135,1294,2018-10-25
1294_136,1294,2018-10-13
1294_137,1294,2018-11-02
1294_138,1294,2018-11-09
1294_139,1294,2018-10-09
1294_140,1294,2018-10-04
1294_141,1294,2018-10-08
1294_142,1294,2018-10-13
1294_143,1294,2018-10-05
1294_144,1294,2018-11-13
1294_145,1294,2018-10-18
1294_146,1294,2018-10-15
1294_147,1294,2018-09-28
1294_148,1294,2018-10-25
1294_149,1294,2018-10-04
1294_150,1294,2018-11-02
1294_151,1294,2018-10-01
1294_152,1294,2018-09-26
1294_153,1294,2018-10-24
1294_154,1294,2018-10-24
1294_155,1294,2018-10-27
1294_156,1294,2018-10-04
1294_157,1294,2018-10-30
1294_158,1294,2018-10-11
1294_159,1294,2018-10-31
1294_160,1294,2018-11-01
1294_161,1294,2018-11-01
1294_162,1294,2018-10-18
1294_163,1294,2018-10-23
1294_164,1294,2018-11-09
1294_165,1294,2018-09-29
1294_166,1294,2018-11-13
1294_167,1294,2018-10-21
1294_168,1294,2018-10-27
1294_169,1294,2018-09-25
1294_170,1294,2018-10-08
1294_171,1294,2018-11-13
1295_1,1295,2018-10-08
1295_3,1295,2018-10-28
1295_4,1295,2018-12-27
1295_9,1295,2018-10-24
1295_10,1295,2018-12-23
1295_15,1295,2018-08-14
1295_18,1295,2018-08-12
1295_20,1295,2018-11-25
1295_21,1295,2018-09-12
1295_23,1295,2018-11-20
1295_24,1295,2018-12-11
1295_25,1295,2018-08-14
1295_26,1295,2018-09-24
1295_28,1295,2018-12-13
1295_29,1295,2018-10-05
1295_32,1295,2018-10-17
1295_35,1295,2018-09-19
1295_36,1295,2018-08-16
1295_37,1295,2018-12-10
1295_38,1295,2018-12-22
1295_39,1295,2018-08-19
1295_40,1295,2018-09-09
1295_44,1295,2018-08-28
1295_45,1295,2018-11-14
1295_46,1295,2018-11-25
1295_49,1295,2018-10-29
1295_51,1295,2018-09-21
1295_56,1295,2018-11-01
1295_62,1295,2018-10-06
1295_64,1295,2018-10-01
1295_65,1295,2018-11-01
1295_66,1295,2018-11-29
1295_67,1295,2018-11-03
1295_70,1295,2018-09-28
1295_71,1295,2018-11-07
1295_72,1295,2018-12-22
1295_73,1295,2018-12-20
1295_75,1295,2018-09-09
1295_76,1295,2018-11-26
1295_80,1295,2018-12-29
1295_81,1295,2018-09-16
1295_82,1295,2018-09-04
1295_84,1295,2018-11-13
1295_87,1295,2018-08-24
1295_88,1295,2018-11-08
1295_89,1295,2018-11-02
1295_93,1295,2018-08-23
1295_94,1295,2018-09-17
1295_95,1295,2018-10-05
1295_96,1295,2018-12-27
1295_97,1295,2018-10-14
1295_98,1295,2018-08-24
1295_99,1295,2018-10-16
1295_102,1295,2018-11-17
1295_106,1295,2018-12-02
1295_108,1295,2018-11-24
1295_109,1295,2018-11-02
1295_111,1295,2018-10-11
1295_114,1295,2018-08-18
1295_116,1295,2018-09-30
1295_118,1295,2018-10-27
1295_119,1295,2018-08-20
1295_120,1295,2018-09-24
1295_125,1295,2018-11-09
1295_130,1295,2018-09-29
1295_134,1295,2018-09-15
1295_139,1295,2018-08-31
1295_141,1295,2018-09-09
1295_146,1295,2018-08-24
1295_147,1295,2018-10-08
1295_148,1295,2018-11-22
1295_149,1295,2018-08-30
1295_151,1295,2018-12-09
1295_152,1295,2018-10-26
1295_154,1295,2018-10-23
1295_156,1295,2018-09-15
1295_158,1295,2018-09-22
1295_159,1295,2018-12-07
1295_161,1295,2018-10-19
1295_164,1295,2018-11-08
1295_165,1295,2018-08-15
1295_167,1295,2018-10-06
1295_169,1295,2018-10-09
1295_170,1295,2018-12-18
1295_172,1295,2018-12-18
1295_173,1295,2018-09-08
1295_174,1295,2018-12-06
1295_175,1295,2018-11-13
1295_176,1295,2018-10-02
1295_180,1295,2018-08-13
1295_182,1295,2018-08-22
1295_183,1295,2018-12-10
1295_184,1295,2018-08-27
1295_185,1295,2018-09-07
1295_186,1295,2018-09-16
1295_189,1295,2018-09-11
1295_190,1295,2018-12-01
1295_191,1295,2018-12-07
1295_192,1295,2018-08-19
1295_193,1295,2018-09-21
1295_194,1295,2018-11-03
1295_195,1295,2018-12-25
1295_197,1295,2018-11-07
1295_199,1295,2018-12-10
1295_202,1295,2018-11-12
1295_205,1295,2018-09-28
1295_206,1295,2018-11-16
1295_207,1295,2018-11-30
1296_0,1296,2018-11-20
1296_1,1296,2018-12-16
1296_2,1296,2018-11-14
1296_3,1296,2018-12-17
1296_4,1296,2018-12-15
1296_5,1296,2018-12-28
1296_7,1296,2018-10-30
1296_8,1296,2018-12-19
1296_9,1296,2018-11-25
1296_10,1296,2018-11-02
1296_11,1296,2018-10-25
1296_12,1296,2018-12-27
1296_13,1296,2018-12-28
1296_14,1296,2018-12-08
1296_15,1296,2018-11-26
1296_17,1296,2018-10-28
1296_18,1296,2018-10-30
1296_19,1296,2018-11-13
1296_20,1296,2018-11-06
1296_21,1296,2018-10-30
1296_22,1296,2018-12-26
1296_23,1296,2018-11-29
1296_24,1296,2018-12-03
1296_25,1296,2018-12-31
1296_26,1296,2018-12-11
1296_27,1296,2018-11-02
1296_28,1296,2018-12-11
1296_29,1296,2018-11-06
1296_30,1296,2018-11-10
1296_31,1296,2018-11-20
1296_32,1296,2018-12-30
1296_34,1296,2018-12-22
1296_35,1296,2018-12-29
1296_36,1296,2018-11-25
1296_37,1296,2018-10-23
1296_38,1296,2018-12-19
1296_39,1296,2018-12-18
1296_40,1296,2018-12-05
1296_41,1296,2018-11-04
1296_42,1296,2018-12-15
1296_43,1296,2018-12-30
1296_44,1296,2018-12-16
1296_45,1296,2018-12-31
1296_46,1296,2018-12-23
1296_47,1296,2018-11-04
1298_0,1298,2018-12-14
1298_1,1298,2018-12-26
1298_2,1298,2018-12-25
1298_3,1298,2018-12-26
1298_4,1298,2018-12-21
1298_5,1298,2018-12-20
1298_6,1298,2018-12-20
1298_7,1298,2018-12-19
1298_8,1298,2018-12-23
1298_9,1298,2018-12-28
1298_10,1298,2018-12-22
1298_11,1298,2018-12-22
1298_12,1298,2018-12-24
1298_13,1298,2018-12-31
1298_14,1298,2018-12-21
1298_15,1298,2018-12-31
1298_16,1298,2018-12-21
1298_17,1298,2018-12-31
1298_18,1298,2018-12-22
1298_19,1298,2018-12-30
1298_20,1298,2018-12-17
1298_21,1298,2018-12-18
1298_22,1298,2018-12-28
1298_23,1298,2018-12-23
1298_24,1298,2018-12-19
1298_25,1298,2018-12-24
1298_26,1298,2018-12-22
1298_27,1298,2018-12-23
1298_28,1298,2018-12-18
1298_29,1298,2018-12-19
1298_30,1298,2018-12-17
1298_31,1298,2018-12-30
1298_32,1298,2018-12-27
1298_33,1298,2018-12-29
1298_34,1298,2018-12-15
1298_35,1298,2018-12-14
1298_36,1298,2018-12-16
1298_37,1298,2018-12-14
1298_38,1298,2018-12-17
1298_39,1298,2018-12-28
1298_40,1298,2018-12-15
1298_41,1298,2018-12-17
1298_42,1298,2018-12-31
1298_43,1298,2018-12-18
1298_44,1298,2018-12-20
1298_45,1298,2018-12-24
1298_46,1298,2018-12-15
1298_47,1298,2018-12-15
1298_48,1298,2018-12-31
1298_49,1298,2018-12-23
1298_50,1298,2018-12-18
1298_51,1298,2018-12-20
1298_52,1298,2018-12-16
1298_53,1298,2018-12-31
1298_54,1298,2018-12-18
1298_55,1298,2018-12-17
1298_56,1298,2018-12-24
1298_57,1298,2018-12-23
1298_58,1298,2018-12-15
1298_59,1298,2018-12-23
1298_60,1298,2018-12-22
1298_61,1298,2018-12-17
1298_62,1298,2018-12-25
1298_63,1298,2018-12-18
1298_64,1298,2018-12-28
1298_65,1298,2018-12-30
1298_66,1298,2018-12-25
1298_67,1298,2018-12-23
1298_68,1298,2018-12-30
1298_69,1298,2018-12-24
1298_70,1298,2018-12-16
1298_71,1298,2018-12-22
1298_72,1298,2018-12-17
1298_73,1298,2018-12-17
1298_74,1298,2018-12-18
1298_75,1298,2018-12-18
1298_76,1298,2018-12-23
1298_77,1298,2018-12-25
1298_78,1298,2018-12-26
1298_79,1298,2018-12-21
1298_80,1298,2018-12-27
1298_81,1298,2018-12-20
1298_82,1298,2018-12-15
1298_83,1298,2018-12-28
1298_84,1298,2018-12-22
1298_85,1298,2018-12-21
1298_86,1298,2018-12-15
1298_87,1298,2018-12-16
1298_88,1298,2018-12-24
1298_89,1298,2018-12-17
1298_90,1298,2018-12-28
1298_91,1298,2018-12-21
1298_92,1298,2018-12-20
1298_93,1298,2018-12-16
1298_94,1298,2018-12-31
1298_95,1298,2018-12-22
1298_96,1298,2018-12-18
1298_97,1298,2018-12-17
1298_98,1298,2018-12-23
1298_99,1298,2018-12-20
1298_100,1298,2018-12-29
1298_101,1298,2018-12-28
1298_102,1298,2018-12-15
1299_0,1299,2018-04-23
1299_1,1299,2018-07-23
1299_2,1299,2018-09-03
1299_3,1299,2018-06-09
1299_4,1299,2018-12-16
1299_5,1299,2018-12-17
1299_6,1299,2018-03-26
1299_7,1299,2018-09-21
1299_8,1299,2018-07-30
1299_9,1299,2018-04-16
1299_10,1299,2018-04-26
1299_11,1299,2018-06-21
1299_12,1299,2018-08-03
1299_13,1299,2018-10-21
1299_14,1299,2018-07-05
1299_15,1299,2018-07-03
1299_16,1299,2018-12-18
1299_17,1299,2018-07-05
1299_18,1299,2018-12-02
1299_19,1299,2018-11-12
1299_20,1299,2018-10-04
1299_21,1299,2018-08-29
1299_22,1299,2018-04-16
1299_23,1299,2018-07-16
1299_24,1299,2018-06-10
1299_25,1299,2018-07-23
1299_26,1299,2018-09-28
1299_27,1299,2018-07-23
1299_28,1299,2018-08-02
1299_29,1299,2018-09-23
1299_30,1299,2018-11-25
1299_31,1299,2018-07-08
1299_32,1299,2018-03-31
1299_33,1299,2018-08-19
1299_34,1299,2018-11-01
1299_35,1299,2018-03-19
1299_36,1299,2018-07-31
1299_37,1299,2018-10-26
1299_38,1299,2018-07-20
1299_39,1299,2018-12-16
1299_40,1299,2018-10-04
1299_41,1299,2018-06-22
1299_42,1299,2018-04-15
1299_43,1299,2018-10-10
1299_44,1299,2018-08-14
1299_45,1299,2018-03-20
1299_46,1299,2018-08-12
1299_47,1299,2018-12-28
1299_48,1299,2018-04-02
1299_49,1299,2018-04-06
1299_50,1299,2018-10-11
1299_51,1299,2018-08-22
1299_52,1299,2018-04-18
1299_53,1299,2018-05-08
1299_54,1299,2018-08-13
1299_55,1299,2018-11-27
1299_56,1299,2018-07-19
1299_57,1299,2018-04-04
1299_58,1299,2018-04-04
1299_59,1299,2018-06-21
1299_60,1299,2018-08-30
1299_61,1299,2018-09-23
1299_62,1299,2018-12-11
1299_63,1299,2018-05-13
1299_64,1299,2018-08-31
1299_65,1299,2018-07-01
1299_66,1299,2018-11-06
1299_67,1299,2018-05-23
1299_68,1299,2018-10-20
1299_69,1299,2018-08-20
1299_70,1299,2018-05-01
1299_71,1299,2018-12-05
1299_72,1299,2018-03-20
1299_73,1299,2018-03-22
1299_74,1299,2018-11-04
1299_75,1299,2018-08-30
1299_76,1299,2018-09-15
1299_77,1299,2018-12-12
1299_78,1299,2018-05-06
1299_79,1299,2018-08-22
1299_80,1299,2018-03-20
1299_81,1299,2018-12-09
1299_82,1299,2018-05-18
1299_83,1299,2018-07-06
1299_84,1299,2018-08-09
1299_85,1299,2018-06-16
1299_86,1299,2018-05-21
1299_87,1299,2018-05-26
1299_88,1299,2018-04-28
1299_89,1299,2018-08-14
1301_0,1301,2018-12-17
1301_1,1301,2018-12-18
1301_2,1301,2018-11-26
1301_3,1301,2018-11-29
1301_4,1301,2018-11-23
1301_5,1301,2018-12-19
1301_6,1301,2018-11-30
1301_7,1301,2018-12-12
1301_8,1301,2018-12-13
1301_9,1301,2018-12-04
1301_10,1301,2018-12-18
1301_11,1301,2018-12-30
1301_12,1301,2018-11-26
1301_13,1301,2018-12-07
1301_14,1301,2018-11-23
1301_15,1301,2018-12-23
1301_16,1301,2018-12-06
1301_17,1301,2018-12-14
1301_18,1301,2018-12-03
1301_19,1301,2018-11-29
1301_20,1301,2018-11-21
1301_21,1301,2018-12-31
1301_22,1301,2018-12-05
1301_23,1301,2018-12-16
1301_24,1301,2018-12-13
1301_25,1301,2018-12-08
1301_26,1301,2018-11-26
1301_27,1301,2018-11-21
1301_28,1301,2018-12-24
1301_29,1301,2018-11-21
1301_30,1301,2018-12-01
1301_31,1301,2018-11-30
1301_32,1301,2018-12-07
1301_33,1301,2018-12-24
1301_34,1301,2018-12-29
1301_35,1301,2018-11-21
1301_36,1301,2018-12-06
1301_37,1301,2018-12-06
1301_38,1301,2018-12-17
1301_39,1301,2018-12-31
1301_40,1301,2018-12-04
1301_41,1301,2018-12-03
1301_42,1301,2018-12-03
1301_43,1301,2018-12-17
1301_44,1301,2018-12-05
1301_45,1301,2018-12-27
1301_46,1301,2018-12-10
1301_47,1301,2018-12-16
1301_48,1301,2018-11-27
1301_49,1301,2018-11-23
1301_50,1301,2018-12-21
1301_51,1301,2018-12-11
1301_52,1301,2018-12-25
1301_53,1301,2018-12-24
1301_54,1301,2018-11-21
1301_55,1301,2018-12-28
1301_56,1301,2018-12-31
1301_57,1301,2018-12-22
1301_58,1301,2018-11-28
1301_59,1301,2018-12-21
1301_60,1301,2018-12-07
1301_61,1301,2018-12-14
1301_62,1301,2018-12-27
1301_63,1301,2018-12-16
1301_64,1301,2018-12-27
1301_65,1301,2018-12-07
1301_66,1301,2018-12-19
1301_67,1301,2018-12-23
1301_68,1301,2018-12-01
1301_69,1301,2018-12-04
1301_70,1301,2018-12-24
1301_71,1301,2018-12-31
1301_72,1301,2018-11-23
1301_73,1301,2018-12-23
1301_74,1301,2018-11-24
1301_75,1301,2018-11-30
1301_76,1301,2018-12-31
1301_77,1301,2018-11-25
1301_78,1301,2018-11-26
1301_79,1301,2018-12-07
1301_80,1301,2018-12-28
1301_81,1301,2018-12-27
1301_82,1301,2018-12-02
1301_83,1301,2018-11-28
1301_84,1301,2018-12-29
1301_85,1301,2018-12-30
1301_86,1301,2018-12-09
1301_87,1301,2018-12-11
1301_88,1301,2018-12-18
1301_89,1301,2018-12-12
1301_90,1301,2018-12-18
1301_91,1301,2018-12-31
1301_92,1301,2018-11-24
1301_93,1301,2018-12-03
1301_94,1301,2018-12-13
1301_95,1301,2018-12-11
1301_96,1301,2018-12-11
1301_97,1301,2018-12-14
1301_98,1301,2018-12-05
1301_99,1301,2018-11-22
1301_100,1301,2018-12-12
1301_101,1301,2018-12-13
1301_102,1301,2018-12-18
1301_103,1301,2018-12-25
1301_104,1301,2018-11-26
1301_105,1301,2018-12-24
1301_106,1301,2018-11-24
1301_107,1301,2018-12-01
1301_108,1301,2018-12-09
1301_109,1301,2018-12-22
1301_110,1301,2018-12-25
1301_111,1301,2018-12-07
1301_112,1301,2018-11-26
1301_113,1301,2018-11-27
1301_114,1301,2018-12-10
1301_115,1301,2018-12-28
1301_116,1301,2018-12-13
1301_117,1301,2018-12-20
1301_118,1301,2018-12-15
1301_119,1301,2018-12-16
1301_120,1301,2018-12-31
1301_121,1301,2018-12-20
1301_122,1301,2018-12-23
1301_123,1301,2018-12-17
1301_124,1301,2018-12-01
1301_125,1301,2018-12-28
1301_126,1301,2018-12-08
1301_127,1301,2018-12-25
1301_128,1301,2018-12-16
1301_129,1301,2018-12-02
1301_130,1301,2018-12-08
1301_131,1301,2018-12-31
1301_132,1301,2018-12-28
1301_133,1301,2018-12-24
1301_134,1301,2018-12-06
1301_135,1301,2018-11-22
1301_136,1301,2018-12-09
1301_137,1301,2018-11-25
1301_138,1301,2018-12-08
1301_139,1301,2018-12-15
1301_140,1301,2018-11-22
1301_141,1301,2018-12-31
1301_142,1301,2018-12-29
1301_143,1301,2018-12-06
1301_144,1301,2018-12-18
1301_145,1301,2018-12-21
1301_146,1301,2018-12-25
1301_147,1301,2018-12-19
1301_148,1301,2018-12-05
1301_149,1301,2018-12-04
1301_150,1301,2018-12-21
1301_151,1301,2018-12-21
1301_152,1301,2018-11-21
1301_153,1301,2018-12-06
1301_154,1301,2018-12-24
1301_155,1301,2018-12-13
1301_156,1301,2018-12-04
1301_157,1301,2018-12-01
1302_0,1302,2018-10-10
1302_1,1302,2018-10-03
1302_2,1302,2018-11-16
1302_3,1302,2018-12-04
1302_4,1302,2018-10-27
1302_5,1302,2018-11-05
1302_6,1302,2018-12-10
1302_7,1302,2018-10-08
1302_8,1302,2018-12-01
1302_9,1302,2018-12-09
1302_10,1302,2018-11-05
1302_11,1302,2018-09-29
1302_12,1302,2018-10-04
1302_13,1302,2018-10-19
1302_14,1302,2018-11-18
1302_15,1302,2018-10-25
1302_16,1302,2018-10-19
1302_17,1302,2018-10-18
1302_18,1302,2018-12-10
1302_19,1302,2018-09-25
1302_20,1302,2018-11-17
1302_21,1302,2018-12-07
1302_22,1302,2018-11-28
1302_23,1302,2018-10-19
1302_24,1302,2018-09-29
1302_25,1302,2018-10-20
1302_26,1302,2018-10-20
1302_27,1302,2018-10-11
1302_28,1302,2018-12-01
1302_29,1302,2018-11-22
1302_30,1302,2018-10-15
1302_31,1302,2018-11-03
1302_32,1302,2018-10-24
1302_33,1302,2018-10-01
1302_34,1302,2018-12-06
1302_35,1302,2018-11-11
1302_36,1302,2018-11-04
1302_37,1302,2018-11-06
1302_38,1302,2018-10-03
1302_39,1302,2018-10-11
1302_40,1302,2018-10-16
1302_41,1302,2018-10-10
1302_42,1302,2018-09-29
1302_43,1302,2018-10-20
1302_44,1302,2018-10-01
1302_45,1302,2018-11-28
1302_46,1302,2018-10-11
1302_47,1302,2018-12-09
1302_48,1302,2018-10-03
1302_49,1302,2018-09-30
1302_50,1302,2018-11-12
1302_51,1302,2018-10-25
1302_52,1302,2018-11-15
1302_53,1302,2018-11-10
1302_54,1302,2018-12-03
1302_55,1302,2018-10-06
1302_56,1302,2018-12-04
1302_57,1302,2018-10-13
1302_58,1302,2018-11-29
1302_59,1302,2018-12-07
1302_60,1302,2018-12-05
1302_61,1302,2018-10-06
1302_62,1302,2018-11-02
1302_63,1302,2018-09-29
1302_64,1302,2018-11-30
1302_65,1302,2018-10-12
1302_66,1302,2018-10-21
1302_67,1302,2018-10-17
1302_68,1302,2018-10-08
1302_69,1302,2018-09-26
1302_70,1302,2018-09-23
1302_71,1302,2018-11-09
1302_72,1302,2018-11-08
1302_73,1302,2018-11-25
1302_74,1302,2018-12-08
1302_75,1302,2018-10-26
1302_76,1302,2018-10-25
1302_77,1302,2018-11-23
1302_78,1302,2018-12-05
1302_79,1302,2018-10-05
1302_80,1302,2018-11-10
1302_81,1302,2018-12-04
1302_82,1302,2018-11-06
1302_83,1302,2018-11-06
1302_84,1302,2018-11-29
1302_85,1302,2018-10-07
1302_86,1302,2018-11-23
1302_87,1302,2018-09-23
1302_88,1302,2018-11-03
1302_89,1302,2018-10-03
1302_90,1302,2018-09-29
1302_91,1302,2018-09-27
1302_92,1302,2018-11-13
1302_93,1302,2018-11-27
1302_94,1302,2018-11-14
1302_95,1302,2018-10-08
1302_96,1302,2018-10-26
1302_97,1302,2018-10-15
1302_98,1302,2018-10-25
1302_99,1302,2018-11-01
1302_100,1302,2018-10-13
1302_101,1302,2018-09-25
1302_102,1302,2018-12-06
1302_103,1302,2018-10-26
1302_104,1302,2018-09-19
1302_105,1302,2018-11-02
1302_106,1302,2018-10-03
1302_107,1302,2018-10-28
1302_108,1302,2018-11-25
1302_109,1302,2018-10-21
1302_110,1302,2018-10-25
1302_111,1302,2018-10-15
1302_112,1302,2018-09-24
1302_113,1302,2018-10-29
1302_114,1302,2018-11-17
1302_115,1302,2018-10-17
1302_116,1302,2018-11-03
1302_117,1302,2018-11-27
1302_118,1302,2018-10-07
1302_119,1302,2018-10-04
1302_120,1302,2018-11-04
1302_121,1302,2018-09-24
1302_122,1302,2018-11-23
1302_123,1302,2018-11-25
1302_124,1302,2018-10-02
1302_125,1302,2018-11-11
1302_126,1302,2018-11-29
1302_127,1302,2018-10-16
1302_128,1302,2018-12-05
1302_129,1302,2018-09-27
1302_130,1302,2018-10-16
1302_131,1302,2018-11-17
1302_132,1302,2018-11-13
1302_133,1302,2018-11-28
1302_134,1302,2018-10-05
1302_135,1302,2018-10-06
1302_136,1302,2018-10-01
1302_137,1302,2018-09-28
1302_138,1302,2018-12-10
1302_139,1302,2018-11-05
1302_140,1302,2018-10-26
1302_141,1302,2018-10-14
1302_142,1302,2018-11-21
1302_143,1302,2018-09-29
1302_144,1302,2018-10-23
1302_145,1302,2018-11-11
1302_146,1302,2018-10-02
1302_147,1302,2018-11-29
1302_148,1302,2018-10-12
1302_149,1302,2018-10-11
1302_150,1302,2018-11-11
1302_151,1302,2018-11-29
1302_152,1302,2018-10-03
1302_153,1302,2018-10-17
