id,user_id,session_date,mb_used
1254_242,1254,2018-09-30,313.18
1254_246,1254,2018-10-08,1113.42
1254_248,1254,2018-08-26,373.61
1254_249,1254,2018-09-06,0.0
1254_253,1254,2018-09-07,576.95
1254_254,1254,2018-09-22,467.62
1254_256,1254,2018-12-05,0.0
1254_260,1254,2018-10-18,797.89
1254_264,1254,2018-08-08,0.0
1254_265,1254,2018-09-10,101.36
1254_267,1254,2018-12-27,131.49
1254_268,1254,2018-10-03,284.28
1254_269,1254,2018-11-23,615.07
1254_272,1254,2018-12-16,242.13
1254_273,1254,2018-10-23,61.83
1254_275,1254,2018-12-30,947.44
1254_276,1254,2018-08-13,225.14
1254_278,1254,2018-10-17,373.06
1254_279,1254,2018-12-14,770.32
1254_283,1254,2018-08-08,230.59
1254_285,1254,2018-08-15,201.57
1254_286,1254,2018-09-06,220.17
1254_287,1254,2018-09-06,63.12
1254_288,1254,2018-10-23,1006.18
1254_290,1254,2018-11-10,554.13
1254_291,1254,2018-12-24,101.99
1254_292,1254,2018-09-04,510.69
1254_293,1254,2018-10-01,382.37
1254_294,1254,2018-11-16,469.67
1254_296,1254,2018-11-22,234.43
1254_297,1254,2018-11-29,124.63
1254_298,1254,2018-09-21,309.76
1254_299,1254,2018-08-14,0.0
1254_301,1254,2018-09-03,562.06
1254_303,1254,2018-09-12,693.29
1254_305,1254,2018-10-04,146.84
1254_307,1254,2018-11-29,128.69
1254_309,1254,2018-10-27,329.08
1254_310,1254,2018-09-21,0.0
1254_311,1254,2018-08-21,628.51
1254_314,1254,2018-12-07,699.3
1254_316,1254,2018-11-07,195.31
1254_317,1254,2018-10-25,387.25
1254_319,1254,2018-10-12,198.49
1254_322,1254,2018-10-24,286.76
1254_324,1254,2018-12-27,0.0
1254_325,1254,2018-09-09,7.59
1254_326,1254,2018-12-28,910.94
1254_327,1254,2018-11-07,244.87
1254_330,1254,2018-12-25,137.64
1254_331,1254,2018-12-09,420.85
1254_333,1254,2018-08-14,201.52
1254_335,1254,2018-10-14,569.27
1254_336,1254,2018-11-05,107.34
1254_339,1254,2018-09-20,750.45
1254_341,1254,2018-08-11,0.0
1254_343,1254,2018-10-06,786.32
1254_344,1254,2018-10-13,0.0
1254_345,1254,2018-12-01,1.73
1254_346,1254,2018-12-18,176.19
1254_347,1254,2018-09-06,629.05
1254_349,1254,2018-09-20,597.31
1254_351,1254,2018-11-21,0.0
1254_354,1254,2018-12-31,307.86
1254_355,1254,2018-09-15,0.0
1254_356,1254,2018-10-25,510.33
1254_358,1254,2018-12-04,289.77
1254_359,1254,2018-09-18,86.75
1254_360,1254,2018-12-21,373.81
1254_362,1254,2018-11-30,353.87
1254_367,1254,2018-09-10,31.57
1254_371,1254,2018-11-20,677.43
1254_372,1254,2018-10-14,174.89
1254_373,1254,2018-08-12,677.56
1254_374,1254,2018-09-23,44.94
1254_375,1254,2018-08-14,671.43
1254_377,1254,2018-09-20,0.0
1254_378,1254,2018-09-06,157.74
1254_379,1254,2018-10-26,413.83
1254_382,1254,2018-10-26,0.0
1254_383,1254,2018-12-24,469.18
1254_385,1254,2018-11-10,524.89
1254_386,1254,2018-08-06,313.11
1254_387,1254,2018-09-07,0.0
1254_389,1254,2018-08-10,183.24
1254_390,1254,2018-10-08,769.55
1254_391,1254,2018-10-24,171.42
1254_392,1254,2018-11-07,2.42
1254_394,1254,2018-08-17,0.0
1254_395,1254,2018-12-08,0.0
1254_396,1254,2018-09-13,0.0
1254_397,1254,2018-10-16,151.72
1254_398,1254,2018-11-16,480.86
1254_399,1254,2018-08-10,322.84
1254_400,1254,2018-11-06,286.8
1254_401,1254,2018-11-19,197.88
1254_402,1254,2018-10-06,379.42
1254_404,1254,2018-08-21,163.4
1254_408,1254,2018-12-24,382.23
1254_409,1254,2018-08-05,0.0
1254_411,1254,2018-08-25,439.52
1254_412,1254,2018-08-18,149.5
1254_413,1254,2018-10-07,0.0
1254_418,1254,2018-09-23,515.85
1254_421,1254,2018-11-21,53.99
1254_422,1254,2018-12-11,683.87
1254_423,1254,2018-08-16,576.59
1254_424,1254,2018-11-28,395.81
1254_426,1254,2018-09-22,238.03
1254_427,1254,2018-09-23,587.41
1254_429,1254,2018-11-04,0.0
1254_430,1254,2018-08-06,303.49
1254_431,1254,2018-08-15,170.12
1254_432,1254,2018-09-10,0.0
1254_435,1254,2018-10-10,29.55
1254_436,1254,2018-12-15,0.0
1254_437,1254,2018-10-16,346.01
1254_439,1254,2018-08-22,408.5
1254_441,1254,2018-10-30,104.77
1254_443,1254,2018-12-17,497.6
1254_447,1254,2018-08-28,247.26
1254_448,1254,2018-09-23,384.52
1254_450,1254,2018-11-04,205.43
1254_451,1254,2018-10-08,209.28
1254_453,1254,2018-12-29,7.17
1254_458,1254,2018-08-21,160.94
1254_459,1254,2018-10-31,764.55
1254_461,1254,2018-11-04,121.18
1254_465,1254,2018-12-02,2.96
1254_468,1254,2018-11-03,0.0
1254_472,1254,2018-08-21,862.3
1254_475,1254,2018-11-04,680.58
1255_0,1255,2018-11-27,204.13
1255_2,1255,2018-12-26,309.54
1255_10,1255,2018-10-31,298.01
1255_11,1255,2018-12-13,242.8
1255_17,1255,2018-10-27,230.78
1255_18,1255,2018-11-28,7.75
1255_20,1255,2018-12-24,65.5
1255_23,1255,2018-08-04,665.98
1255_26,1255,2018-08-06,685.34
1255_29,1255,2018-12-07,279.62
1255_30,1255,2018-08-10,638.15
1255_35,1255,2018-11-22,0.0
1255_36,1255,2018-09-24,253.19
1255_39,1255,2018-09-18,455.75
1255_41,1255,2018-11-13,0.0
1255_44,1255,2018-09-06,0.0
1255_48,1255,2018-08-08,0.0
1255_51,1255,2018-10-04,444.98
1255_54,1255,2018-10-06,460.64
1255_55,1255,2018-09-14,155.73
1255_56,1255,2018-11-07,401.47
1255_57,1255,2018-10-18,0.0
1255_59,1255,2018-11-22,135.52
1255_60,1255,2018-11-27,0.0
1255_61,1255,2018-10-03,453.13
1255_63,1255,2018-12-05,634.16
1255_64,1255,2018-09-04,0.0
1255_65,1255,2018-08-27,781.42
1255_68,1255,2018-12-28,0.0
1255_69,1255,2018-10-05,335.16
1255_71,1255,2018-10-25,241.44
1255_72,1255,2018-11-20,152.41
1255_73,1255,2018-08-04,538.34
1255_74,1255,2018-10-20,459.31
1255_75,1255,2018-09-28,232.52
1255_77,1255,2018-12-15,44.96
1255_78,1255,2018-12-31,215.6
1255_80,1255,2018-10-12,782.34
1255_81,1255,2018-09-04,637.49
1255_82,1255,2018-11-05,0.0
1255_83,1255,2018-11-22,370.73
1255_86,1255,2018-12-02,0.0
1255_87,1255,2018-12-05,187.25
1255_88,1255,2018-09-17,696.98
1255_91,1255,2018-12-08,147.26
1255_97,1255,2018-10-11,49.27
1255_100,1255,2018-12-09,290.19
1255_101,1255,2018-09-30,0.0
1255_102,1255,2018-09-09,126.56
1255_103,1255,2018-08-12,0.0
1255_107,1255,2018-08-30,415.42
1255_108,1255,2018-10-03,484.4
1255_109,1255,2018-11-21,141.24
1255_114,1255,2018-08-26,236.78
1255_116,1255,2018-08-30,517.38
1255_119,1255,2018-11-22,397.6
1255_122,1255,2018-09-07,214.4
1255_123,1255,2018-11-04,487.89
1255_129,1255,2018-12-17,885.98
1255_131,1255,2018-11-09,0.0
1255_132,1255,2018-09-30,345.37
1255_135,1255,2018-12-23,798.93
1255_136,1255,2018-09-10,290.95
1255_139,1255,2018-10-08,39.3
1255_150,1255,2018-11-30,350.36
1255_152,1255,2018-11-24,742.03
1255_157,1255,2018-12-03,149.2
1255_158,1255,2018-12-23,602.91
1255_159,1255,2018-08-11,67.87
1255_161,1255,2018-12-23,175.15
1255_167,1255,2018-11-26,216.77
1255_174,1255,2018-09-02,788.5
1255_178,1255,2018-10-14,326.21
1255_179,1255,2018-10-18,415.02
1255_180,1255,2018-12-07,558.38
1255_181,1255,2018-09-06,578.3
1255_187,1255,2018-08-08,663.4
1255_188,1255,2018-08-25,394.06
1255_189,1255,2018-09-05,732.85
1255_192,1255,2018-11-23,30.7
1255_194,1255,2018-10-13,385.31
1255_196,1255,2018-10-26,961.13
1255_198,1255,2018-10-18,445.39
1255_204,1255,2018-11-24,0.0
1255_205,1255,2018-08-14,158.83
1255_206,1255,2018-08-02,441.11
1255_207,1255,2018-10-12,638.16
1255_210,1255,2018-11-09,432.92
1255_211,1255,2018-10-09,178.53
1255_214,1255,2018-12-12,918.41
1255_215,1255,2018-10-19,535.89
1255_223,1255,2018-08-28,31.44
1255_224,1255,2018-10-29,0.0
1255_225,1255,2018-08-21,204.95
1255_226,1255,2018-11-20,0.0
1255_228,1255,2018-08-25,584.66
1255_230,1255,2018-11-30,514.01
1255_232,1255,2018-09-01,616.95
1255_234,1255,2018-10-01,0.0
1255_239,1255,2018-12-15,521.48
1255_241,1255,2018-12-14,0.0
1255_242,1255,2018-10-25,135.42
1255_252,1255,2018-08-30,64.56
1255_255,1255,2018-09-18,282.65
1255_256,1255,2018-11-11,552.5
1255_260,1255,2018-08-08,251.04
1255_262,1255,2018-10-31,70.37
1255_264,1255,2018-10-27,468.15
1255_266,1255,2018-08-08,166.06
1255_267,1255,2018-10-19,0.0
1255_274,1255,2018-12-25,344.47
1255_275,1255,2018-08-20,1.87
1255_276,1255,2018-08-17,332.41
1255_278,1255,2018-11-04,419.01
1255_279,1255,2018-11-23,0.0
1255_280,1255,2018-12-12,227.79
1255_283,1255,2018-09-05,912.65
1255_285,1255,2018-08-10,943.63
1255_287,1255,2018-11-02,562.73
1255_288,1255,2018-10-24,18.8
1255_289,1255,2018-12-02,0.0
1255_293,1255,2018-12-20,324.16
1255_294,1255,2018-11-20,395.24
1255_297,1255,2018-12-07,128.04
1255_298,1255,2018-11-13,353.41
1255_301,1255,2018-09-24,268.1
1255_302,1255,2018-12-23,95.48
1255_304,1255,2018-09-14,733.01
1255_305,1255,2018-11-07,373.03
1255_306,1255,2018-09-14,575.11
1255_307,1255,2018-08-23,831.36
1255_308,1255,2018-10-01,833.09
1255_309,1255,2018-12-01,642.77
1255_310,1255,2018-08-25,185.96
1255_312,1255,2018-10-07,0.0
1255_315,1255,2018-09-13,941.72
1255_316,1255,2018-08-16,105.95
1255_320,1255,2018-12-29,150.72
1255_323,1255,2018-10-30,198.18
1255_324,1255,2018-08-28,903.08
1255_327,1255,2018-12-21,8.77
1255_331,1255,2018-10-05,186.52
1255_334,1255,2018-11-13,336.89
1255_335,1255,2018-09-11,213.84
1255_338,1255,2018-10-30,378.12
1255_339,1255,2018-12-28,413.78
1255_340,1255,2018-12-29,98.9
1255_342,1255,2018-08-04,325.82
1255_344,1255,2018-11-27,57.63
1256_0,1256,2018-09-14,0.0
1256_11,1256,2018-09-19,548.07
1256_12,1256,2018-11-08,3.0
1256_15,1256,2018-09-26,651.14
1256_17,1256,2018-09-25,400.18
1256_18,1256,2018-11-11,327.89
1256_20,1256,2018-10-10,397.84
1256_21,1256,2018-10-11,249.4
1256_22,1256,2018-10-07,0.0
1256_23,1256,2018-09-16,0.0
1256_25,1256,2018-12-02,571.78
1256_28,1256,2018-11-02,409.39
1256_30,1256,2018-11-04,5.5
1256_34,1256,2018-11-04,126.86
1256_36,1256,2018-10-21,109.18
1256_37,1256,2018-12-18,303.63
1256_38,1256,2018-12-29,256.36
1256_40,1256,2018-12-03,221.51
1256_41,1256,2018-09-20,0.0
1256_44,1256,2018-10-23,414.39
1256_51,1256,2018-10-17,378.65
1256_55,1256,2018-12-19,156.96
1256_59,1256,2018-12-16,0.0
1256_61,1256,2018-11-15,426.92
1256_62,1256,2018-11-11,94.5
1256_69,1256,2018-11-29,51.43
1256_71,1256,2018-09-17,486.88
1256_79,1256,2018-11-11,338.43
1256_84,1256,2018-12-09,875.04
1256_85,1256,2018-11-03,280.15
1256_86,1256,2018-12-06,144.52
1256_88,1256,2018-12-27,279.66
1256_90,1256,2018-11-15,707.49
1256_91,1256,2018-11-26,441.74
1256_93,1256,2018-10-07,0.0
1256_101,1256,2018-09-18,807.12
1256_103,1256,2018-10-05,355.64
1256_106,1256,2018-09-15,0.0
1256_108,1256,2018-12-29,0.0
1256_110,1256,2018-11-19,361.34
1256_111,1256,2018-11-28,209.81
1256_117,1256,2018-10-21,632.84
1256_118,1256,2018-11-26,0.0
1256_119,1256,2018-09-29,557.36
1256_125,1256,2018-09-27,344.54
1256_130,1256,2018-10-24,839.81
1256_133,1256,2018-11-16,0.0
1256_135,1256,2018-12-31,131.66
1256_136,1256,2018-09-24,0.0
1256_137,1256,2018-09-12,0.0
1256_138,1256,2018-11-23,690.04
1256_140,1256,2018-12-15,329.25
1256_146,1256,2018-10-12,515.47
1256_151,1256,2018-09-12,151.39
1256_157,1256,2018-11-02,592.99
1256_159,1256,2018-10-06,74.43
1256_160,1256,2018-11-12,579.67
1256_162,1256,2018-11-24,364.23
1256_165,1256,2018-12-19,877.87
1256_166,1256,2018-12-05,694.78
1256_170,1256,2018-11-15,724.05
1256_178,1256,2018-10-13,895.98
1256_189,1256,2018-12-11,620.34
1256_192,1256,2018-09-30,959.23
1256_196,1256,2018-11-19,296.75
1256_197,1256,2018-09-22,562.93
1256_199,1256,2018-11-23,1039.54
1256_202,1256,2018-11-29,242.43
1256_204,1256,2018-12-17,72.31
1256_211,1256,2018-11-20,144.86
1256_219,1256,2018-11-05,302.49
1256_222,1256,2018-10-22,0.0
1256_224,1256,2018-09-21,604.99
1256_226,1256,2018-09-21,0.0
1256_227,1256,2018-09-19,0.0
1256_228,1256,2018-09-23,570.28
1256_231,1256,2018-10-25,106.33
1256_233,1256,2018-11-18,380.46
1256_234,1256,2018-09-26,119.21
1256_235,1256,2018-10-09,0.0
1256_236,1256,2018-11-21,25.47
1256_249,1256,2018-10-26,412.01
1256_250,1256,2018-10-18,365.95
1256_256,1256,2018-11-10,1053.83
1256_259,1256,2018-10-05,337.43
1256_263,1256,2018-11-24,383.78
1256_265,1256,2018-12-13,175.18
1256_269,1256,2018-11-16,205.28
1256_271,1256,2018-11-21,136.15
1256_272,1256,2018-11-30,125.24
1256_274,1256,2018-11-17,419.42
1256_277,1256,2018-12-19,0.0
1256_282,1256,2018-11-08,0.0
1256_283,1256,2018-10-30,364.68
1256_284,1256,2018-12-10,677.43
1256_287,1256,2018-12-18,391.85
1256_290,1256,2018-09-26,0.0
1256_291,1256,2018-11-10,97.34
1256_294,1256,2018-09-14,204.08
1256_296,1256,2018-11-22,314.28
1256_298,1256,2018-09-16,734.19
1256_300,1256,2018-12-09,358.83
1256_303,1256,2018-10-04,0.0
1256_304,1256,2018-11-03,0.0
1256_306,1256,2018-10-11,30.79
1256_314,1256,2018-12-17,546.62
1256_315,1256,2018-11-30,872.27
1256_318,1256,2018-09-13,253.39
1256_320,1256,2018-11-27,133.84
1256_324,1256,2018-11-02,461.03
1256_325,1256,2018-12-11,16.12
1256_326,1256,2018-09-28,421.08
1256_332,1256,2018-11-28,389.59
1256_335,1256,2018-11-23,802.99
1256_336,1256,2018-09-21,275.97
1256_340,1256,2018-10-06,0.0
1256_341,1256,2018-10-26,0.0
1256_346,1256,2018-12-10,227.63
1256_351,1256,2018-11-11,0.0
1256_352,1256,2018-10-21,499.89
1256_353,1256,2018-09-30,469.29
1256_356,1256,2018-11-30,289.69
1256_357,1256,2018-11-09,838.66
1256_359,1256,2018-09-26,0.0
1256_366,1256,2018-12-25,383.33
1256_368,1256,2018-10-27,500.07
1256_371,1256,2018-11-24,605.15
1256_372,1256,2018-10-09,0.0
1256_377,1256,2018-10-11,0.0
1256_383,1256,2018-12-12,219.98
1256_386,1256,2018-11-27,738.02
1256_387,1256,2018-11-25,47.15
1256_391,1256,2018-10-19,240.51
1256_393,1256,2018-10-10,0.0
1256_397,1256,2018-09-21,0.0
1256_399,1256,2018-12-01,117.4
1256_402,1256,2018-10-20,566.83
1256_404,1256,2018-09-29,182.84
1256_407,1256,2018-12-21,127.15
1256_409,1256,2018-12-20,215.17
1256_418,1256,2018-10-16,501.33
1256_423,1256,2018-11-14,408.32
1256_425,1256,2018-11-29,342.41
1256_426,1256,2018-10-08,254.18
1256_430,1256,2018-10-27,147.82
1256_431,1256,2018-11-27,420.64
1256_434,1256,2018-10-14,0.0
1256_435,1256,2018-09-14,352.24
1256_436,1256,2018-09-12,0.0
1256_438,1256,2018-11-26,572.52
1256_440,1256,2018-12-31,320.41
1256_441,1256,2018-09-22,229.22
1256_442,1256,2018-10-03,318.69
1256_444,1256,2018-11-02,224.83
1256_449,1256,2018-11-07,164.86
1256_451,1256,2018-11-24,291.71
1256_453,1256,2018-09-14,0.0
1256_454,1256,2018-11-24,351.58
1256_456,1256,2018-11-30,47.97
1256_459,1256,2018-10-13,250.87
1256_460,1256,2018-12-13,640.21
1256_461,1256,2018-11-12,118.91
1256_463,1256,2018-09-30,0.0
1256_466,1256,2018-09-22,316.38
1256_468,1256,2018-10-10,267.64
1256_469,1256,2018-11-27,309.03
1256_472,1256,2018-09-18,521.5
1256_476,1256,2018-10-05,0.0
1256_478,1256,2018-12-23,282.81
1256_479,1256,2018-09-25,275.45
1256_480,1256,2018-10-13,441.81
1256_482,1256,2018-09-18,116.71
1256_484,1256,2018-11-30,163.71
1256_488,1256,2018-09-29,2.56
1256_490,1256,2018-11-23,0.0
1256_492,1256,2018-10-07,303.79
1256_493,1256,2018-10-15,0.0
1256_494,1256,2018-09-25,0.0
1256_495,1256,2018-12-14,229.5
1256_499,1256,2018-11-17,81.57
1256_500,1256,2018-11-04,49.97
1256_501,1256,2018-11-11,217.19
1256_503,1256,2018-09-23,332.36
1256_510,1256,2018-11-17,363.3
1256_511,1256,2018-12-21,401.09
1256_516,1256,2018-09-14,419.95
1256_517,1256,2018-10-30,0.0
1257_0,1257,2018-11-12,251.75
1257_1,1257,2018-10-04,455.24
1257_2,1257,2018-04-25,130.87
1257_3,1257,2018-05-23,517.29
1257_4,1257,2018-10-03,530.54
1257_5,1257,2018-06-18,10.24
1257_6,1257,2018-07-20,478.42
1257_7,1257,2018-06-01,0.0
1257_8,1257,2018-11-26,1041.53
1257_9,1257,2018-12-08,291.09
1257_10,1257,2018-05-16,779.93
1257_11,1257,2018-04-30,179.83
1257_12,1257,2018-08-21,521.99
1257_13,1257,2018-06-18,594.81
1257_14,1257,2018-06-22,314.9
1257_15,1257,2018-11-13,561.6
1257_16,1257,2018-10-18,510.0
1257_17,1257,2018-05-09,251.43
1257_18,1257,2018-12-31,292.42
1257_19,1257,2018-10-27,0.0
1257_20,1257,2018-05-15,461.28
1257_21,1257,2018-12-18,659.28
1257_22,1257,2018-06-22,382.28
1257_23,1257,2018-12-08,747.48
1257_24,1257,2018-11-02,604.22
1257_25,1257,2018-12-18,301.97
1257_26,1257,2018-12-28,50.19
1257_27,1257,2018-09-17,100.98
1257_28,1257,2018-11-06,87.86
1257_29,1257,2018-06-30,208.33
1257_30,1257,2018-07-22,0.0
1257_31,1257,2018-08-28,470.23
1257_32,1257,2018-06-21,463.12
1257_33,1257,2018-09-27,4.25
1257_34,1257,2018-11-21,0.0
1257_35,1257,2018-11-08,378.7
1257_36,1257,2018-06-03,878.11
1257_37,1257,2018-06-27,0.0
1257_38,1257,2018-11-04,246.11
1257_39,1257,2018-06-15,97.34
1257_40,1257,2018-04-23,2.46
1257_41,1257,2018-07-19,0.0
1257_42,1257,2018-11-19,0.0
1257_43,1257,2018-07-21,0.45
1257_44,1257,2018-11-05,1061.53
1257_45,1257,2018-05-28,0.0
1257_46,1257,2018-10-18,177.21
1257_47,1257,2018-05-20,136.45
1257_48,1257,2018-08-20,436.86
1257_49,1257,2018-07-10,183.54
1257_50,1257,2018-06-15,69.39
1257_51,1257,2018-09-25,0.0
1257_52,1257,2018-12-18,276.18
1257_53,1257,2018-07-06,300.01
1257_54,1257,2018-09-01,436.29
1257_55,1257,2018-07-25,162.25
1257_56,1257,2018-07-22,0.0
1257_57,1257,2018-10-22,135.87
1257_58,1257,2018-12-25,659.58
1257_59,1257,2018-05-15,174.23
1257_60,1257,2018-07-08,719.77
1257_61,1257,2018-08-19,364.54
1257_62,1257,2018-12-13,775.81
1257_63,1257,2018-07-21,0.0
1257_64,1257,2018-07-29,630.65
1257_65,1257,2018-05-15,761.08
1257_66,1257,2018-11-26,643.75
1257_67,1257,2018-10-02,215.54
1257_68,1257,2018-11-16,301.12
1257_69,1257,2018-05-09,427.01
1257_70,1257,2018-08-07,0.0
1257_71,1257,2018-05-23,109.43
1257_72,1257,2018-07-16,0.0
1257_73,1257,2018-12-23,373.78
1257_74,1257,2018-10-26,244.6
1257_75,1257,2018-07-28,647.76
1257_76,1257,2018-12-31,329.21
1257_77,1257,2018-11-18,302.85
1257_78,1257,2018-11-18,404.12
1257_79,1257,2018-11-22,448.24
1257_80,1257,2018-09-08,105.65
1257_81,1257,2018-07-05,275.23
1257_82,1257,2018-07-30,262.28
1257_83,1257,2018-12-04,0.0
1257_84,1257,2018-09-23,261.31
1257_85,1257,2018-05-31,61.67
1257_86,1257,2018-12-15,488.16
1257_87,1257,2018-09-27,0.0
1257_88,1257,2018-08-01,0.0
1257_89,1257,2018-12-24,152.68
1257_90,1257,2018-05-06,884.57
1257_91,1257,2018-06-19,473.43
1257_92,1257,2018-11-14,377.63
1257_93,1257,2018-08-21,365.5
1257_94,1257,2018-10-24,348.96
1257_95,1257,2018-06-25,513.6
1257_96,1257,2018-09-04,412.33
1257_97,1257,2018-11-04,156.58
1257_98,1257,2018-06-04,0.0
1257_99,1257,2018-10-10,482.11
1257_100,1257,2018-07-07,267.32
1257_101,1257,2018-10-27,756.36
1257_102,1257,2018-06-05,779.46
1257_103,1257,2018-11-14,535.08
1257_104,1257,2018-07-03,181.31
1257_105,1257,2018-10-16,242.85
1257_106,1257,2018-12-13,189.93
1257_107,1257,2018-05-08,168.7
1257_108,1257,2018-06-14,0.0
1257_109,1257,2018-07-24,0.0
1257_110,1257,2018-12-10,174.4
1257_111,1257,2018-07-25,41.38
1257_112,1257,2018-08-17,352.58
1257_113,1257,2018-11-29,457.4
1257_114,1257,2018-10-16,412.1
1257_115,1257,2018-09-09,132.09
1257_116,1257,2018-05-30,108.91
1257_117,1257,2018-12-15,0.0
1257_118,1257,2018-10-04,66.72
1257_119,1257,2018-06-08,410.2
1257_120,1257,2018-05-21,988.26
1257_121,1257,2018-12-17,0.0
1257_122,1257,2018-06-23,0.0
1257_123,1257,2018-11-09,731.09
1257_124,1257,2018-09-12,539.23
1257_125,1257,2018-05-26,109.2
1257_126,1257,2018-11-09,419.1
1257_127,1257,2018-05-04,273.37
1257_128,1257,2018-05-14,160.53
1257_129,1257,2018-11-21,0.0
1257_130,1257,2018-11-20,0.0
1257_131,1257,2018-10-15,436.14
1257_132,1257,2018-10-06,0.0
1257_133,1257,2018-05-11,775.84
1257_134,1257,2018-05-29,0.0
1257_135,1257,2018-05-14,781.38
1257_136,1257,2018-10-03,42.32
1257_137,1257,2018-09-23,0.0
1257_138,1257,2018-05-31,302.92
1257_139,1257,2018-06-26,321.64
1257_140,1257,2018-10-24,457.91
1257_141,1257,2018-10-30,0.0
1257_142,1257,2018-08-03,379.77
1257_143,1257,2018-06-03,891.41
1257_144,1257,2018-11-24,705.48
1257_145,1257,2018-12-19,642.25
1257_146,1257,2018-05-25,0.0
1257_147,1257,2018-06-13,773.45
1257_148,1257,2018-10-09,574.93
1257_149,1257,2018-12-28,6.68
1257_150,1257,2018-10-27,586.45
1257_151,1257,2018-09-14,565.87
1257_152,1257,2018-05-22,0.0
1257_153,1257,2018-10-12,468.93
1257_154,1257,2018-06-19,0.0
1257_155,1257,2018-10-04,441.69
1257_156,1257,2018-11-11,126.75
1257_157,1257,2018-06-21,0.0
1257_158,1257,2018-12-04,209.13
1257_159,1257,2018-08-03,218.76
1257_160,1257,2018-12-31,0.0
1257_161,1257,2018-08-09,534.96
1257_162,1257,2018-07-29,275.33
1257_163,1257,2018-07-01,335.94
1257_164,1257,2018-07-12,703.34
1257_165,1257,2018-07-17,528.45
1257_166,1257,2018-05-12,765.47
1257_167,1257,2018-05-15,0.0
1257_168,1257,2018-09-30,311.03
1257_169,1257,2018-05-23,67.84
1257_170,1257,2018-10-27,724.35
1257_171,1257,2018-07-27,754.99
1257_172,1257,2018-08-27,645.54
1257_173,1257,2018-06-24,449.42
1257_174,1257,2018-11-27,271.51
1257_175,1257,2018-11-25,598.68
1257_176,1257,2018-12-20,259.68
1257_177,1257,2018-06-15,490.98
1257_178,1257,2018-10-25,0.0
1257_179,1257,2018-12-07,590.1
1257_180,1257,2018-08-27,67.83
1257_181,1257,2018-07-28,672.7
1257_182,1257,2018-12-05,0.0
1257_183,1257,2018-05-10,258.37
1257_184,1257,2018-06-26,902.7
1257_185,1257,2018-10-09,546.31
1257_186,1257,2018-06-04,0.0
1257_187,1257,2018-11-25,228.69
1257_188,1257,2018-08-15,328.45
1257_189,1257,2018-09-13,298.78
1257_190,1257,2018-08-03,0.0
1257_191,1257,2018-05-10,328.89
1257_192,1257,2018-07-31,274.36
1257_193,1257,2018-08-17,328.26
1257_194,1257,2018-06-05,404.06
1257_195,1257,2018-10-02,0.0
1257_196,1257,2018-06-02,607.4
1257_197,1257,2018-04-26,450.75
1257_198,1257,2018-11-10,116.46
1257_199,1257,2018-06-07,538.54
1257_200,1257,2018-11-04,437.86
1257_201,1257,2018-09-04,242.32
1257_202,1257,2018-11-23,105.04
1257_203,1257,2018-05-29,152.21
1257_204,1257,2018-06-25,275.85
1257_205,1257,2018-10-16,264.98
1257_206,1257,2018-04-25,557.1
1257_207,1257,2018-06-13,70.28
1257_208,1257,2018-07-21,443.72
1257_209,1257,2018-08-02,216.03
1257_210,1257,2018-10-14,386.79
1257_211,1257,2018-06-25,442.86
1257_212,1257,2018-11-20,402.02
1257_213,1257,2018-08-18,188.98
1257_214,1257,2018-06-23,525.86
1257_215,1257,2018-11-19,695.92
1257_216,1257,2018-06-20,0.0
1257_217,1257,2018-12-19,177.75
1257_218,1257,2018-05-16,667.06
1257_219,1257,2018-05-01,304.15
1257_220,1257,2018-05-09,261.31
1257_221,1257,2018-10-24,616.22
1257_222,1257,2018-12-06,545.37
1257_223,1257,2018-12-29,470.33
1257_224,1257,2018-05-04,300.88
1257_225,1257,2018-06-30,0.0
1257_226,1257,2018-06-05,497.08
1257_227,1257,2018-11-03,952.04
1257_228,1257,2018-07-07,69.44
1257_229,1257,2018-09-09,0.0
1257_230,1257,2018-10-02,276.44
1257_231,1257,2018-11-12,166.03
1257_232,1257,2018-08-16,185.05
1257_233,1257,2018-07-27,415.58
1257_234,1257,2018-05-20,0.0
1257_235,1257,2018-12-17,567.01
1257_236,1257,2018-10-18,482.35
1257_237,1257,2018-08-07,225.45
1257_238,1257,2018-06-22,0.0
1257_239,1257,2018-10-24,52.38
1257_240,1257,2018-12-23,432.62
1257_241,1257,2018-04-28,386.71
1257_242,1257,2018-10-07,0.0
1257_243,1257,2018-08-05,143.55
1257_244,1257,2018-11-20,545.3
1257_245,1257,2018-12-24,513.7
1257_246,1257,2018-05-17,150.41
1257_247,1257,2018-05-07,408.5
1257_248,1257,2018-11-26,549.01
1257_249,1257,2018-12-12,674.94
1257_250,1257,2018-10-01,646.33
1257_251,1257,2018-08-23,405.37
1257_252,1257,2018-08-04,198.55
1257_253,1257,2018-07-15,685.41
1257_254,1257,2018-08-07,0.0
1257_255,1257,2018-10-20,666.19
1257_256,1257,2018-11-05,407.59
1257_257,1257,2018-06-17,223.56
1257_258,1257,2018-05-22,996.83
1257_259,1257,2018-10-15,229.98
1257_260,1257,2018-09-04,0.0
1257_261,1257,2018-06-06,625.0
1257_262,1257,2018-11-17,213.56
1257_263,1257,2018-12-24,133.09
1257_264,1257,2018-09-16,548.72
1257_265,1257,2018-10-15,238.31
1257_266,1257,2018-07-12,100.16
