id,user_id,call_date,duration
1261_416,1261,2018-09-17,17.13
1261_417,1261,2018-07-26,2.99
1261_418,1261,2018-11-26,17.26
1261_420,1261,2018-04-25,3.03
1261_421,1261,2018-03-03,0.0
1261_422,1261,2018-06-19,0.0
1261_423,1261,2018-04-08,9.05
1261_424,1261,2018-09-02,8.69
1261_425,1261,2018-12-23,10.73
1261_426,1261,2018-10-06,8.68
1261_427,1261,2018-05-15,4.07
1261_428,1261,2018-10-12,0.0
1261_429,1261,2018-12-31,11.87
1261_430,1261,2018-07-28,5.6
1261_432,1261,2018-09-16,15.27
1261_433,1261,2018-06-18,18.92
1261_434,1261,2018-10-22,8.65
1261_435,1261,2018-08-11,16.55
1261_436,1261,2018-11-07,11.97
1261_438,1261,2018-04-21,0.91
1261_439,1261,2018-06-23,9.28
1261_440,1261,2018-10-14,1.49
1261_442,1261,2018-09-01,1.15
1261_443,1261,2018-08-05,14.46
1261_444,1261,2018-04-20,12.21
1261_445,1261,2018-03-21,0.0
1261_446,1261,2018-10-07,0.0
1261_447,1261,2018-11-28,9.4
1261_448,1261,2018-06-12,8.52
1261_449,1261,2018-12-01,20.91
1261_450,1261,2018-12-10,22.75
1261_451,1261,2018-04-28,19.45
1261_452,1261,2018-03-22,9.05
1261_453,1261,2018-05-01,13.61
1261_454,1261,2018-11-17,0.71
1261_455,1261,2018-09-04,0.0
1261_456,1261,2018-06-13,15.63
1261_457,1261,2018-11-06,0.0
1261_458,1261,2018-05-03,12.02
1261_459,1261,2018-12-19,0.24
1261_460,1261,2018-10-26,0.0
1261_461,1261,2018-08-29,4.31
1261_462,1261,2018-06-16,10.39
1261_463,1261,2018-08-06,12.95
1261_464,1261,2018-10-20,0.0
1261_465,1261,2018-11-15,7.93
1261_467,1261,2018-07-29,0.0
1261_468,1261,2018-09-01,1.52
1261_469,1261,2018-06-30,15.09
1261_470,1261,2018-05-21,10.29
1261_471,1261,2018-09-17,12.1
1261_472,1261,2018-05-02,0.0
1261_474,1261,2018-07-19,2.49
1261_475,1261,2018-07-14,17.08
1261_476,1261,2018-04-01,2.09
1261_478,1261,2018-07-31,10.8
1261_479,1261,2018-08-18,6.62
1261_480,1261,2018-03-15,8.69
1261_481,1261,2018-07-24,0.0
1261_482,1261,2018-04-17,4.01
1261_483,1261,2018-05-04,0.0
1261_484,1261,2018-04-27,12.0
1261_485,1261,2018-09-17,12.41
1261_486,1261,2018-09-30,14.19
1261_487,1261,2018-07-08,17.23
1261_488,1261,2018-10-01,13.4
1261_489,1261,2018-06-05,0.0
1261_490,1261,2018-04-26,14.42
1261_493,1261,2018-11-02,3.23
1261_494,1261,2018-11-09,7.17
1261_495,1261,2018-06-29,0.0
1261_496,1261,2018-12-19,4.83
1261_497,1261,2018-06-30,6.19
1261_498,1261,2018-04-25,4.32
1261_499,1261,2018-06-19,0.15
1261_500,1261,2018-07-10,4.69
1261_501,1261,2018-08-25,11.76
1261_502,1261,2018-12-23,8.07
1261_503,1261,2018-10-07,0.0
1261_504,1261,2018-12-21,9.18
1261_505,1261,2018-04-24,15.11
1261_506,1261,2018-07-21,0.0
1261_507,1261,2018-07-14,2.07
1261_509,1261,2018-09-02,11.93
1261_510,1261,2018-11-22,0.0
1261_511,1261,2018-10-31,7.91
1261_512,1261,2018-07-12,0.0
1261_513,1261,2018-10-12,0.0
1261_514,1261,2018-11-17,0.0
1261_515,1261,2018-03-01,0.0
1261_516,1261,2018-09-01,13.84
1261_517,1261,2018-08-28,0.0
1261_518,1261,2018-04-01,0.0
1261_519,1261,2018-11-20,7.0
1261_520,1261,2018-09-14,9.19
1261_521,1261,2018-04-20,0.0
1261_522,1261,2018-03-16,2.14
1261_523,1261,2018-08-22,5.66
1261_524,1261,2018-11-26,6.56
1261_525,1261,2018-10-30,2.16
1261_526,1261,2018-07-26,0.0
1261_527,1261,2018-05-30,3.31
1261_528,1261,2018-06-21,10.18
1261_529,1261,2018-08-26,2.07
1261_530,1261,2018-08-26,0.0
1261_531,1261,2018-12-01,12.92
1261_532,1261,2018-07-09,18.28
1261_533,1261,2018-08-09,4.92
1261_534,1261,2018-06-24,0.0
1261_535,1261,2018-04-16,0.0
1261_536,1261,2018-12-20,0.0
1261_537,1261,2018-04-24,5.55
1261_538,1261,2018-03-20,7.45
1261_539,1261,2018-04-14,0.0
1261_540,1261,2018-05-13,14.3
1261_541,1261,2018-11-20,4.51
1261_542,1261,2018-12-15,9.48
1261_543,1261,2018-02-23,9.76
1261_544,1261,2018-11-22,0.0
1261_545,1261,2018-06-14,19.78
1261_546,1261,2018-08-16,5.44
1261_547,1261,2018-10-16,13.42
1261_548,1261,2018-05-14,0.0
1261_549,1261,2018-08-24,4.32
1261_550,1261,2018-09-08,0.43
1261_551,1261,2018-03-10,18.63
1261_552,1261,2018-07-07,2.0
1261_553,1261,2018-10-16,7.43
1261_554,1261,2018-04-07,0.0
1261_555,1261,2018-10-09,9.96
1261_556,1261,2018-09-28,10.35
1261_557,1261,2018-07-16,4.94
1261_558,1261,2018-04-02,11.09
1261_559,1261,2018-05-10,13.94
1261_560,1261,2018-03-02,5.81
1261_561,1261,2018-09-12,12.48
1261_562,1261,2018-11-21,8.73
1261_563,1261,2018-03-31,11.42
1261_564,1261,2018-12-20,8.93
1261_565,1261,2018-08-12,0.0
1261_566,1261,2018-11-07,14.84
1261_567,1261,2018-11-02,4.08
1261_569,1261,2018-05-07,19.65
1261_570,1261,2018-11-16,14.03
1261_571,1261,2018-04-20,11.7
1261_572,1261,2018-07-05,8.38
1261_573,1261,2018-04-30,0.5
1261_574,1261,2018-07-13,4.29
1261_575,1261,2018-09-15,19.82
1261_576,1261,2018-09-20,13.98
1261_577,1261,2018-07-12,6.25
1261_578,1261,2018-07-31,9.0
1261_579,1261,2018-04-02,7.34
1261_580,1261,2018-03-22,4.04
1261_581,1261,2018-09-26,1.64
1261_582,1261,2018-03-18,5.46
1261_583,1261,2018-08-16,0.0
1261_584,1261,2018-07-10,8.38
1261_585,1261,2018-05-14,9.9
1261_586,1261,2018-11-18,13.67
1261_588,1261,2018-10-31,10.92
1261_589,1261,2018-05-22,16.47
1261_590,1261,2018-09-10,4.02
1261_592,1261,2018-10-24,13.84
1261_593,1261,2018-12-16,13.41
1261_594,1261,2018-12-06,7.88
1261_595,1261,2018-04-30,4.76
1261_596,1261,2018-05-26,4.14
1261_597,1261,2018-08-19,0.0
1261_598,1261,2018-11-05,5.42
1261_600,1261,2018-12-03,2.45
1261_601,1261,2018-05-08,4.6
1261_602,1261,2018-09-17,0.0
1261_603,1261,2018-06-07,4.64
1261_604,1261,2018-10-13,5.6
1261_605,1261,2018-05-20,0.0
1261_606,1261,2018-09-21,2.86
1261_607,1261,2018-12-11,10.03
1261_608,1261,2018-08-26,20.72
1261_609,1261,2018-08-07,0.0
1261_610,1261,2018-05-26,0.0
1261_611,1261,2018-08-21,10.33
1261_612,1261,2018-03-15,8.16
1261_613,1261,2018-05-01,17.89
1261_614,1261,2018-08-24,3.66
1261_615,1261,2018-05-31,0.0
1261_616,1261,2018-12-24,2.16
1261_617,1261,2018-08-19,17.42
1261_618,1261,2018-10-23,3.84
1261_619,1261,2018-10-27,8.24
1261_620,1261,2018-11-04,13.57
1261_621,1261,2018-04-16,6.61
1261_622,1261,2018-09-28,0.0
1261_623,1261,2018-07-29,4.34
1261_624,1261,2018-08-25,2.32
1261_625,1261,2018-06-17,4.48
1261_627,1261,2018-06-04,2.36
1261_628,1261,2018-08-06,6.99
1261_629,1261,2018-04-24,1.08
1261_630,1261,2018-06-18,5.16
1261_631,1261,2018-11-25,17.67
1261_632,1261,2018-12-02,4.91
1261_633,1261,2018-05-01,4.87
1261_634,1261,2018-04-07,15.26
1261_635,1261,2018-09-20,8.24
1261_636,1261,2018-06-18,0.63
1261_637,1261,2018-10-27,4.86
1261_638,1261,2018-07-21,0.0
1261_639,1261,2018-11-10,4.17
1261_640,1261,2018-11-25,7.55
1261_641,1261,2018-06-23,15.77
1261_642,1261,2018-11-25,6.38
1261_643,1261,2018-10-02,10.87
1261_644,1261,2018-05-01,4.98
1261_645,1261,2018-12-08,0.69
1261_646,1261,2018-10-30,5.42
1261_647,1261,2018-09-02,1.11
1261_648,1261,2018-06-23,15.17
1261_649,1261,2018-12-25,0.0
1261_650,1261,2018-09-05,0.0
1261_651,1261,2018-05-09,12.22
1261_652,1261,2018-11-01,22.19
1261_653,1261,2018-12-06,8.87
1261_654,1261,2018-11-30,4.59
1261_655,1261,2018-03-29,0.0
1261_656,1261,2018-11-12,0.0
1261_657,1261,2018-12-01,0.0
1261_658,1261,2018-02-26,0.0
1261_660,1261,2018-11-27,3.99
1261_661,1261,2018-05-02,10.25
1261_662,1261,2018-10-18,0.0
1261_663,1261,2018-03-15,17.5
1261_664,1261,2018-10-29,6.72
1261_665,1261,2018-12-09,0.0
1261_666,1261,2018-08-20,11.79
1261_667,1261,2018-05-28,0.21
1261_668,1261,2018-11-21,14.88
1261_669,1261,2018-06-29,0.0
1261_670,1261,2018-08-24,0.64
1261_671,1261,2018-07-26,0.99
1261_672,1261,2018-05-19,9.89
1261_673,1261,2018-07-24,8.17
1261_674,1261,2018-09-11,4.63
1261_675,1261,2018-09-29,7.78
1261_676,1261,2018-08-17,3.01
1261_677,1261,2018-05-25,3.59
1261_678,1261,2018-10-05,8.38
1261_679,1261,2018-07-26,21.09
1261_680,1261,2018-12-08,8.0
1261_681,1261,2018-05-28,14.13
1261_682,1261,2018-02-27,6.81
1261_683,1261,2018-09-28,6.44
1261_684,1261,2018-07-19,6.66
1261_685,1261,2018-09-18,1.87
1261_686,1261,2018-07-07,12.59
1261_687,1261,2018-12-11,11.73
1261_688,1261,2018-06-29,6.02
1261_689,1261,2018-04-14,4.19
1261_690,1261,2018-07-24,5.72
1261_693,1261,2018-03-15,4.06
1261_694,1261,2018-08-08,13.04
1261_695,1261,2018-09-29,13.13
1261_696,1261,2018-12-06,14.14
1261_698,1261,2018-02-23,5.12
1261_699,1261,2018-04-03,0.0
1261_700,1261,2018-11-25,14.37
1261_701,1261,2018-10-08,14.06
1261_702,1261,2018-05-06,9.48
1261_703,1261,2018-10-31,1.0
1261_704,1261,2018-06-23,19.47
1261_705,1261,2018-09-14,15.04
1261_706,1261,2018-06-27,9.89
1261_707,1261,2018-12-06,13.68
1261_708,1261,2018-09-04,10.17
1261_709,1261,2018-06-22,0.0
1261_710,1261,2018-11-07,5.09
1261_712,1261,2018-10-08,2.99
1261_713,1261,2018-03-18,5.95
1261_714,1261,2018-10-18,18.32
1261_715,1261,2018-09-05,10.55
1261_716,1261,2018-10-05,9.18
1261_717,1261,2018-12-27,12.47
1261_718,1261,2018-08-25,17.44
1261_719,1261,2018-09-21,0.0
1261_720,1261,2018-07-29,12.69
1261_721,1261,2018-10-19,3.3
1261_722,1261,2018-09-20,0.0
1261_723,1261,2018-07-29,6.02
1261_724,1261,2018-10-11,5.17
1261_725,1261,2018-07-29,6.65
1261_726,1261,2018-11-12,10.55
1261_727,1261,2018-09-19,0.0
1261_728,1261,2018-09-26,0.0
1261_729,1261,2018-07-25,4.35
1261_730,1261,2018-07-14,3.93
1261_731,1261,2018-09-09,0.0
1261_732,1261,2018-05-05,4.5
1261_733,1261,2018-06-25,2.57
1261_734,1261,2018-10-13,14.83
1261_735,1261,2018-12-05,23.56
1261_736,1261,2018-08-27,6.57
1261_737,1261,2018-08-26,0.0
1261_738,1261,2018-05-26,8.36
1261_739,1261,2018-04-19,7.95
1261_740,1261,2018-03-17,7.29
1261_741,1261,2018-08-04,4.35
1261_742,1261,2018-04-15,7.61
1261_743,1261,2018-06-05,2.69
1261_744,1261,2018-12-03,9.55
1261_745,1261,2018-12-27,12.4
1261_746,1261,2018-10-18,0.0
1261_747,1261,2018-11-04,13.82
1261_748,1261,2018-04-21,1.43
1261_750,1261,2018-06-20,0.39
1261_751,1261,2018-12-06,3.49
1261_752,1261,2018-02-23,5.0
1261_753,1261,2018-10-24,0.0
1261_754,1261,2018-10-04,6.63
1261_755,1261,2018-08-10,0.0
1261_756,1261,2018-09-02,1.34
1261_757,1261,2018-09-23,4.28
1261_758,1261,2018-07-16,0.0
1261_759,1261,2018-03-01,1.0
1261_760,1261,2018-11-24,14.12
1261_762,1261,2018-10-16,0.0
1261_763,1261,2018-09-22,0.38
1261_764,1261,2018-08-28,9.38
1261_765,1261,2018-06-20,0.0
1261_766,1261,2018-09-22,7.43
1261_767,1261,2018-11-02,7.22
1262_0,1262,2018-12-20,11.51
1262_1,1262,2018-12-23,0.0
1262_2,1262,2018-12-27,5.62
1262_3,1262,2018-12-30,21.24
1262_4,1262,2018-12-22,5.74
1262_5,1262,2018-12-28,7.99
1262_6,1262,2018-12-22,10.26
1262_7,1262,2018-12-30,2.84
1262_8,1262,2018-12-20,0.0
1262_9,1262,2018-12-22,1.35
1262_10,1262,2018-12-22,0.0
1262_11,1262,2018-12-31,9.92
1262_12,1262,2018-12-31,10.29
1262_13,1262,2018-12-25,8.21
1262_14,1262,2018-12-30,0.0
1262_15,1262,2018-12-27,1.84
1262_16,1262,2018-12-28,9.3
1262_17,1262,2018-12-26,14.01
1262_18,1262,2018-12-31,7.74
1262_19,1262,2018-12-31,16.82
1262_20,1262,2018-12-24,0.0
1262_21,1262,2018-12-29,7.21
1262_22,1262,2018-12-29,0.0
1262_23,1262,2018-12-24,23.14
1262_24,1262,2018-12-24,1.62
1262_25,1262,2018-12-20,0.0
1262_26,1262,2018-12-30,15.19
1262_27,1262,2018-12-24,5.94
1262_28,1262,2018-12-22,0.0
1262_29,1262,2018-12-22,3.05
1262_30,1262,2018-12-24,13.65
1262_31,1262,2018-12-21,0.0
1262_32,1262,2018-12-26,0.0
1262_33,1262,2018-12-20,6.44
1262_34,1262,2018-12-21,10.36
1262_35,1262,2018-12-28,13.38
1262_36,1262,2018-12-26,8.24
1262_37,1262,2018-12-30,16.21
1262_38,1262,2018-12-21,0.0
1262_39,1262,2018-12-31,6.61
1263_0,1263,2018-09-12,1.67
1263_1,1263,2018-12-13,0.0
1263_2,1263,2018-06-22,0.0
1263_3,1263,2018-04-13,0.17
1263_4,1263,2018-07-16,0.0
1263_5,1263,2018-08-29,0.0
1263_6,1263,2018-07-25,10.94
1263_7,1263,2018-12-05,0.0
1263_8,1263,2018-06-05,10.37
1263_9,1263,2018-10-06,0.0
1263_10,1263,2018-08-30,0.0
1263_11,1263,2018-05-03,0.0
1263_12,1263,2018-10-07,0.89
1263_13,1263,2018-04-04,0.0
1263_14,1263,2018-05-05,6.85
1263_15,1263,2018-06-19,6.45
1263_16,1263,2018-12-06,6.98
1263_17,1263,2018-03-15,0.37
1263_18,1263,2018-04-28,0.0
1263_19,1263,2018-05-10,10.39
1263_20,1263,2018-05-07,0.12
1263_21,1263,2018-09-25,14.05
1263_22,1263,2018-12-12,6.77
1263_23,1263,2018-06-02,4.55
1263_24,1263,2018-04-02,4.72
1263_25,1263,2018-03-28,3.06
1263_26,1263,2018-06-27,5.23
1263_27,1263,2018-06-18,10.28
1263_28,1263,2018-12-17,9.17
1263_29,1263,2018-06-19,4.63
1263_30,1263,2018-10-09,13.33
1263_31,1263,2018-03-27,10.68
1263_32,1263,2018-10-10,9.57
1263_33,1263,2018-10-23,11.41
1263_34,1263,2018-04-28,4.86
1263_35,1263,2018-06-21,14.91
1263_36,1263,2018-12-10,4.19
1263_37,1263,2018-12-05,3.4
1263_38,1263,2018-07-09,0.0
1263_39,1263,2018-04-11,13.35
1263_40,1263,2018-08-15,6.17
1263_41,1263,2018-06-01,1.14
1263_42,1263,2018-05-29,1.65
1263_43,1263,2018-12-31,9.04
1263_44,1263,2018-12-02,3.68
1263_45,1263,2018-03-20,1.41
1263_46,1263,2018-03-31,0.0
1263_47,1263,2018-05-29,3.71
1263_48,1263,2018-09-27,13.31
1263_49,1263,2018-03-25,5.32
1263_50,1263,2018-05-20,17.66
1263_51,1263,2018-05-05,3.74
1263_52,1263,2018-12-19,0.0
1263_53,1263,2018-12-12,10.15
1263_54,1263,2018-06-07,2.58
1263_55,1263,2018-04-14,14.65
1263_56,1263,2018-06-20,7.98
1263_57,1263,2018-09-23,10.39
1263_58,1263,2018-07-25,7.6
1263_59,1263,2018-09-10,3.63
1263_60,1263,2018-09-21,0.01
1263_61,1263,2018-09-23,7.62
1263_62,1263,2018-06-29,1.15
1263_63,1263,2018-09-28,11.0
1263_64,1263,2018-12-30,14.44
1263_65,1263,2018-12-26,16.71
1263_66,1263,2018-06-12,9.86
1263_67,1263,2018-07-15,9.7
1263_68,1263,2018-11-16,3.18
1263_69,1263,2018-09-05,10.16
1263_70,1263,2018-08-31,9.69
1263_71,1263,2018-11-22,18.3
1263_72,1263,2018-03-26,8.8
1263_73,1263,2018-09-03,7.38
1263_74,1263,2018-11-23,7.23
1263_75,1263,2018-08-22,7.39
1263_76,1263,2018-10-30,13.88
1263_77,1263,2018-12-20,9.67
1263_78,1263,2018-03-13,9.27
1263_79,1263,2018-08-19,0.26
1263_80,1263,2018-10-31,0.0
1263_81,1263,2018-08-30,0.0
1263_82,1263,2018-05-14,9.65
1263_83,1263,2018-08-04,5.58
1263_84,1263,2018-05-12,8.4
1263_85,1263,2018-08-24,4.95
1263_86,1263,2018-08-31,9.55
1263_87,1263,2018-05-20,0.0
1263_88,1263,2018-06-07,7.53
1263_89,1263,2018-05-11,4.9
1263_90,1263,2018-12-28,2.66
1263_91,1263,2018-10-19,16.77
1263_92,1263,2018-12-28,9.56
1263_93,1263,2018-12-03,8.06
1263_94,1263,2018-08-15,0.0
1263_95,1263,2018-09-09,4.07
1263_96,1263,2018-12-20,10.59
1263_97,1263,2018-08-26,15.43
1263_98,1263,2018-06-19,12.44
1263_99,1263,2018-10-08,16.26
1263_100,1263,2018-04-12,9.68
1263_101,1263,2018-03-20,1.36
1263_102,1263,2018-09-20,1.9
1263_103,1263,2018-08-27,0.0
1263_104,1263,2018-09-01,0.0
1263_105,1263,2018-09-03,9.26
1263_106,1263,2018-09-09,0.0
1263_107,1263,2018-11-21,3.15
1263_108,1263,2018-08-28,17.88
1263_109,1263,2018-04-17,3.54
1263_110,1263,2018-11-30,3.05
1263_111,1263,2018-10-05,6.04
1263_112,1263,2018-06-16,6.32
1263_113,1263,2018-09-28,0.0
1263_114,1263,2018-12-05,2.24
1263_115,1263,2018-09-06,9.8
1263_116,1263,2018-08-27,8.8
1263_117,1263,2018-08-26,7.92
1263_118,1263,2018-03-19,5.46
1263_119,1263,2018-09-08,6.49
1263_120,1263,2018-12-06,0.0
1263_121,1263,2018-12-25,4.41
1263_122,1263,2018-12-22,0.0
1263_123,1263,2018-07-15,3.19
1263_124,1263,2018-09-30,0.0
1263_125,1263,2018-05-05,9.25
1263_126,1263,2018-11-05,8.55
1263_127,1263,2018-12-01,8.03
1263_128,1263,2018-12-07,0.0
1263_129,1263,2018-05-10,8.34
1263_130,1263,2018-11-16,13.14
1263_131,1263,2018-05-20,7.08
1263_132,1263,2018-03-15,9.69
1263_133,1263,2018-11-21,7.56
1263_134,1263,2018-12-27,0.0
1263_135,1263,2018-04-22,8.3
1263_136,1263,2018-04-17,15.29
1263_137,1263,2018-07-08,2.57
1263_138,1263,2018-05-29,20.87
1263_139,1263,2018-04-08,0.0
1263_140,1263,2018-12-28,3.86
1263_141,1263,2018-10-17,3.91
1263_142,1263,2018-05-14,0.0
1263_143,1263,2018-05-20,10.48
1263_144,1263,2018-11-04,9.63
1263_145,1263,2018-07-23,13.23
1263_146,1263,2018-07-20,6.2
1263_147,1263,2018-12-19,1.27
1263_148,1263,2018-03-27,0.0
1263_149,1263,2018-12-28,8.48
1263_150,1263,2018-10-21,5.24
1263_151,1263,2018-10-11,11.02
1263_152,1263,2018-06-13,19.49
1263_153,1263,2018-06-28,11.86
1263_154,1263,2018-08-15,11.88
1263_155,1263,2018-06-03,8.65
1263_156,1263,2018-06-11,7.9
1263_157,1263,2018-08-05,5.69
1263_158,1263,2018-12-10,15.53
1263_159,1263,2018-06-05,11.14
1263_160,1263,2018-04-03,6.23
1263_161,1263,2018-12-10,7.49
1263_162,1263,2018-12-01,0.0
1263_163,1263,2018-03-22,1.1
1263_164,1263,2018-07-14,8.11
1263_165,1263,2018-11-09,12.64
1263_166,1263,2018-12-16,7.73
1263_167,1263,2018-04-19,10.33
1263_168,1263,2018-06-03,6.99
1263_169,1263,2018-12-13,8.69
1263_170,1263,2018-09-30,9.67
1263_171,1263,2018-07-20,11.03
1263_172,1263,2018-10-02,0.0
1263_173,1263,2018-09-02,15.86
1263_174,1263,2018-07-12,7.43
1263_175,1263,2018-06-14,15.64
1263_176,1263,2018-12-11,3.59
1263_177,1263,2018-05-12,0.0
1263_178,1263,2018-08-03,7.07
1263_179,1263,2018-03-21,13.8
1263_180,1263,2018-12-04,0.0
1263_181,1263,2018-04-30,12.21
1263_182,1263,2018-11-10,5.89
1263_183,1263,2018-05-27,6.43
1263_184,1263,2018-05-16,17.22
1263_185,1263,2018-07-17,5.29
1263_186,1263,2018-04-25,13.81
1263_187,1263,2018-11-01,16.11
1263_188,1263,2018-11-12,0.0
1263_189,1263,2018-10-03,8.34
1263_190,1263,2018-04-24,6.69
1263_191,1263,2018-07-23,11.87
1263_192,1263,2018-04-13,5.53
1263_193,1263,2018-10-21,18.29
1263_194,1263,2018-11-04,2.41
1263_195,1263,2018-04-08,10.19
1263_196,1263,2018-05-03,9.83
1263_197,1263,2018-10-01,10.73
1263_198,1263,2018-05-11,7.86
1263_199,1263,2018-09-01,8.85
1263_200,1263,2018-06-16,4.58
1263_201,1263,2018-04-07,5.0
1263_202,1263,2018-07-28,12.31
1263_203,1263,2018-03-16,0.85
1263_204,1263,2018-08-09,0.2
1263_205,1263,2018-08-26,12.79
1263_206,1263,2018-12-13,10.76
1263_207,1263,2018-12-31,2.13
1263_208,1263,2018-07-11,10.96
1263_209,1263,2018-11-12,0.0
1263_210,1263,2018-05-09,1.94
1263_211,1263,2018-04-26,10.9
1263_212,1263,2018-04-12,8.2
1263_213,1263,2018-08-29,0.0
1263_214,1263,2018-09-06,4.98
1263_215,1263,2018-10-16,10.56
1263_216,1263,2018-11-27,4.03
1263_217,1263,2018-12-21,0.0
1263_218,1263,2018-12-06,0.0
1263_219,1263,2018-11-29,8.42
1263_220,1263,2018-07-17,1.16
1263_221,1263,2018-06-04,13.74
1263_222,1263,2018-09-02,0.0
1263_223,1263,2018-04-14,2.3
1263_224,1263,2018-06-07,14.55
1263_225,1263,2018-09-04,10.84
1263_226,1263,2018-03-26,16.88
1263_227,1263,2018-04-10,12.99
1263_228,1263,2018-04-04,7.46
1263_229,1263,2018-09-13,15.6
1263_230,1263,2018-06-14,0.0
1263_231,1263,2018-05-11,14.01
1263_232,1263,2018-07-20,6.94
1263_233,1263,2018-08-19,13.49
1263_234,1263,2018-11-07,0.45
1263_235,1263,2018-06-04,7.65
1263_236,1263,2018-10-03,11.83
1263_237,1263,2018-05-31,0.0
1263_238,1263,2018-11-05,2.95
1263_239,1263,2018-10-26,10.67
1263_240,1263,2018-10-22,8.83
1263_241,1263,2018-07-24,16.56
1263_242,1263,2018-08-13,17.21
1263_243,1263,2018-03-26,3.33
1263_244,1263,2018-09-13,8.07
1263_245,1263,2018-10-08,5.64
1263_246,1263,2018-07-26,2.3
1263_247,1263,2018-12-11,3.86
1263_248,1263,2018-04-05,0.0
1263_249,1263,2018-05-15,16.51
1263_250,1263,2018-10-23,9.79
1263_251,1263,2018-12-12,4.55
1263_252,1263,2018-09-10,0.0
1263_253,1263,2018-08-04,9.52
1263_254,1263,2018-05-31,8.69
1263_255,1263,2018-03-23,6.97
1263_256,1263,2018-10-07,5.13
1263_257,1263,2018-07-29,4.38
1263_258,1263,2018-08-24,0.0
1263_259,1263,2018-05-04,15.74
1263_260,1263,2018-03-28,7.42
1263_261,1263,2018-05-14,5.65
1263_262,1263,2018-12-13,1.36
1263_263,1263,2018-12-23,6.94
1263_264,1263,2018-04-01,6.78
1263_265,1263,2018-12-08,0.0
1263_266,1263,2018-07-25,0.0
1263_267,1263,2018-10-16,24.03
1263_268,1263,2018-07-06,12.27
1263_269,1263,2018-08-21,3.79
1263_270,1263,2018-07-23,8.09
1263_271,1263,2018-07-28,11.37
1263_272,1263,2018-07-16,0.0
1263_273,1263,2018-07-10,0.0
1263_274,1263,2018-11-25,1.58
1263_275,1263,2018-12-19,17.79
1263_276,1263,2018-12-25,16.08
1263_277,1263,2018-09-10,10.31
1263_278,1263,2018-03-21,0.0
1263_279,1263,2018-07-21,8.23
1263_280,1263,2018-11-10,13.29
1263_281,1263,2018-05-27,8.5
1263_282,1263,2018-03-27,5.86
1263_283,1263,2018-07-12,0.0
1263_284,1263,2018-12-07,15.46
1263_285,1263,2018-11-23,3.67
1263_286,1263,2018-12-05,1.71
1263_287,1263,2018-12-18,3.69
1263_288,1263,2018-12-24,6.07
1263_289,1263,2018-10-20,6.18
1263_290,1263,2018-10-20,0.0
1263_291,1263,2018-07-15,3.21
1263_292,1263,2018-05-11,2.85
1263_293,1263,2018-05-29,0.0
1263_294,1263,2018-03-21,11.78
1263_295,1263,2018-11-07,16.34
1263_296,1263,2018-12-12,14.19
1263_297,1263,2018-11-04,0.0
1263_298,1263,2018-12-23,13.91
1263_299,1263,2018-11-22,0.99
1263_300,1263,2018-10-01,0.0
1263_301,1263,2018-03-21,4.27
1263_302,1263,2018-07-09,12.53
1263_303,1263,2018-08-05,3.56
1263_304,1263,2018-10-15,15.3
1263_305,1263,2018-10-07,0.31
1263_306,1263,2018-11-24,7.71
1263_307,1263,2018-11-08,9.09
1263_308,1263,2018-07-27,9.14
1263_309,1263,2018-11-01,9.18
1263_310,1263,2018-06-04,9.36
1263_311,1263,2018-09-20,17.25
1263_312,1263,2018-07-05,0.0
1263_313,1263,2018-12-21,11.93
1263_314,1263,2018-08-24,6.16
1263_315,1263,2018-09-12,1.85
1263_316,1263,2018-05-04,0.0
1263_317,1263,2018-03-24,9.04
1263_318,1263,2018-08-19,7.19
1263_319,1263,2018-09-22,15.44
1263_320,1263,2018-04-23,0.0
1263_321,1263,2018-12-07,0.0
1263_322,1263,2018-05-03,0.0
1263_323,1263,2018-12-29,0.2
1263_324,1263,2018-03-30,3.15
1263_325,1263,2018-03-14,2.19
1263_326,1263,2018-11-17,0.0
1263_327,1263,2018-05-01,0.0
1263_328,1263,2018-06-27,8.11
1263_329,1263,2018-04-14,0.0
1263_330,1263,2018-11-27,2.38
1263_331,1263,2018-06-25,16.69
1263_332,1263,2018-08-03,21.63
1263_333,1263,2018-04-22,3.73
1263_334,1263,2018-06-29,0.0
1263_335,1263,2018-03-23,5.63
1263_336,1263,2018-06-02,9.47
1263_337,1263,2018-04-13,1.87
1263_338,1263,2018-10-08,0.0
1263_339,1263,2018-10-22,2.16
1263_340,1263,2018-12-20,0.0
1263_341,1263,2018-12-30,5.0
1263_342,1263,2018-09-27,8.21
1263_343,1263,2018-10-23,16.52
1263_344,1263,2018-08-14,7.9
1263_345,1263,2018-12-23,6.38
1263_346,1263,2018-07-29,0.0
1263_347,1263,2018-05-02,0.0
1263_348,1263,2018-04-22,4.62
1263_349,1263,2018-06-21,0.03
1263_350,1263,2018-09-26,12.23
1263_351,1263,2018-10-08,0.0
1263_352,1263,2018-09-03,13.95
1263_353,1263,2018-12-06,3.45
1263_354,1263,2018-10-28,6.63
1263_355,1263,2018-08-08,11.59
1263_356,1263,2018-10-25,6.58
1263_357,1263,2018-12-25,7.51
1263_358,1263,2018-11-18,4.25
1263_359,1263,2018-12-06,8.1
1263_360,1263,2018-09-14,10.28
1263_361,1263,2018-11-18,18.5
1263_362,1263,2018-11-29,6.46
1263_363,1263,2018-04-10,0.0
1263_364,1263,2018-05-08,6.02
1263_365,1263,2018-08-25,0.0
